O_anthropi|Q.,O_anthropi|S.,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score
OANT_RS14880,OANT_RS14880,100.000,193,0,0,1,193,1,193,1.55e-143,394
OANT_RS14885,OANT_RS14885,100.000,195,0,0,1,195,1,195,8.27e-144,395
OANT_RS14890,OANT_RS14890,100.000,394,0,0,1,394,1,394,0.0,808
OANT_RS14895,OANT_RS14895,100.000,216,0,0,1,216,1,216,1.35e-158,434
OANT_RS14900,OANT_RS14900,100.000,463,0,0,1,463,1,463,0.0,952
OANT_RS14905,OANT_RS14905,100.000,223,0,0,1,223,1,223,3.55e-171,467
OANT_RS14910,OANT_RS14910,100.000,1686,0,0,1,1686,1,1686,0.0,3284
OANT_RS14915,OANT_RS14915,100.000,125,0,0,1,125,1,125,1.90e-90,254
OANT_RS14920,OANT_RS14920,100.000,1061,0,0,1,1061,1,1061,0.0,2121
OANT_RS14925,OANT_RS14925,100.000,396,0,0,1,396,1,396,0.0,782
OANT_RS14930,OANT_RS14930,100.000,283,0,0,1,283,1,283,0.0,585
OANT_RS14935,OANT_RS14935,100.000,303,0,0,1,303,1,303,0.0,624
OANT_RS14940,OANT_RS14940,100.000,104,0,0,1,104,1,104,4.50e-74,212
OANT_RS14945,OANT_RS14945,100.000,201,0,0,1,201,1,201,2.61e-144,397
OANT_RS14950,OANT_RS14950,100.000,594,0,0,1,594,1,594,0.0,1210
OANT_RS14955,OANT_RS14955,100.000,437,0,0,1,437,1,437,0.0,878
OANT_RS14960,OANT_RS14960,100.000,139,0,0,1,139,1,139,1.75e-94,266
OANT_RS14965,OANT_RS14965,100.000,217,0,0,1,217,1,217,2.76e-163,446
OANT_RS14970,OANT_RS14970,100.000,309,0,0,1,309,1,309,0.0,620
OANT_RS14975,OANT_RS14975,100.000,354,0,0,1,354,1,354,0.0,712
OANT_RS14980,OANT_RS14980,100.000,239,0,0,1,239,1,239,7.15e-178,485
OANT_RS14985,OANT_RS14985,100.000,912,0,0,1,912,1,912,0.0,1826
OANT_RS14990,OANT_RS14990,100.000,1254,0,0,1,1254,1,1254,0.0,2608
OANT_RS14995,OANT_RS14995,100.000,512,0,0,1,512,1,512,0.0,1070
OANT_RS15000,OANT_RS15000,100.000,236,0,0,1,236,1,236,2.97e-178,486
OANT_RS15005,OANT_RS15005,100.000,240,0,0,1,240,1,240,1.59e-176,482
OANT_RS15010,OANT_RS15010,100.000,308,0,0,1,308,1,308,0.0,622
OANT_RS15015,OANT_RS15015,100.000,179,0,0,1,179,1,179,6.90e-132,364
OANT_RS15020,OANT_RS15020,100.000,234,0,0,1,234,1,234,3.37e-172,470
OANT_RS15025,OANT_RS15025,100.000,320,0,0,1,320,1,320,0.0,659
OANT_RS15030,OANT_RS15030,100.000,343,0,0,1,343,1,343,0.0,689
OANT_RS15035,OANT_RS15035,100.000,146,0,0,1,146,1,146,1.44e-105,295
OANT_RS15040,OANT_RS15040,100.000,414,0,0,1,414,1,414,0.0,823
OANT_RS15045,OANT_RS15045,100.000,666,0,0,1,666,1,666,0.0,1361
OANT_RS15050,OANT_RS15050,100.000,340,0,0,1,340,1,340,0.0,682
OANT_RS15055,OANT_RS15055,100.000,354,0,0,1,354,1,354,0.0,734
OANT_RS15060,OANT_RS15060,100.000,151,0,0,1,151,1,151,1.34e-107,300
OANT_RS15065,OANT_RS15065,100.000,256,0,0,1,256,1,256,0.0,525
OANT_RS15070,OANT_RS15070,100.000,256,0,0,1,256,1,256,0.0,518
OANT_RS15075,OANT_RS15075,100.000,316,0,0,1,316,1,316,0.0,639
OANT_RS15080,OANT_RS15080,100.000,310,0,0,1,310,1,310,0.0,642
OANT_RS15085,OANT_RS15085,100.000,502,0,0,1,502,1,502,0.0,1030
OANT_RS15090,OANT_RS15090,100.000,523,0,0,1,523,1,523,0.0,1065
OANT_RS15095,OANT_RS15095,100.000,217,0,0,1,217,1,217,2.35e-155,426
OANT_RS15100,OANT_RS15100,100.000,514,0,0,1,514,1,514,0.0,1034
OANT_RS15105,OANT_RS15105,100.000,346,0,0,1,346,1,346,0.0,669
OANT_RS15110,OANT_RS15110,100.000,315,0,0,1,315,1,315,0.0,636
OANT_RS15115,OANT_RS15115,100.000,289,0,0,1,289,1,289,0.0,594
OANT_RS15120,OANT_RS15120,100.000,504,0,0,1,504,1,504,0.0,1024
OANT_RS15125,OANT_RS15125,100.000,575,0,0,1,575,1,575,0.0,1171
OANT_RS15130,OANT_RS15130,100.000,133,0,0,1,133,1,133,1.34e-97,273
OANT_RS15135,OANT_RS15135,100.000,308,0,0,1,308,1,308,0.0,634
OANT_RS15140,OANT_RS15140,100.000,317,0,0,1,317,1,317,0.0,642
OANT_RS15145,OANT_RS15145,100.000,301,0,0,1,301,1,301,0.0,610
OANT_RS15150,OANT_RS15150,100.000,491,0,0,1,491,1,491,0.0,996
OANT_RS15155,OANT_RS15155,100.000,235,0,0,1,235,1,235,1.50e-173,474
OANT_RS15160,OANT_RS15160,100.000,314,0,0,1,314,1,314,0.0,622
OANT_RS15165,OANT_RS15165,100.000,316,0,0,1,316,1,316,0.0,644
OANT_RS15170,OANT_RS15170,100.000,378,0,0,1,378,1,378,0.0,757
OANT_RS15175,OANT_RS15175,100.000,400,0,0,1,400,1,400,0.0,763
OANT_RS15180,OANT_RS15180,100.000,274,0,0,1,274,1,274,0.0,558
OANT_RS15185,OANT_RS15185,100.000,301,0,0,1,301,1,301,0.0,602
OANT_RS15190,OANT_RS15190,100.000,635,0,0,1,635,1,635,0.0,1306
OANT_RS15195,OANT_RS15195,100.000,175,0,0,1,175,1,175,4.55e-128,354
OANT_RS15200,OANT_RS15200,100.000,221,0,0,1,221,1,221,8.60e-167,456
OANT_RS15205,OANT_RS15205,100.000,288,0,0,1,288,1,288,0.0,588
OANT_RS15210,OANT_RS15210,100.000,254,0,0,1,254,1,254,0.0,504
OANT_RS15215,OANT_RS15215,100.000,435,0,0,1,435,1,435,0.0,872
OANT_RS15220,OANT_RS15220,100.000,242,0,0,1,242,1,242,0.0,495
OANT_RS15225,OANT_RS15225,100.000,308,0,0,1,308,1,308,0.0,613
OANT_RS15230,OANT_RS15230,100.000,340,0,0,1,340,1,340,0.0,691
OANT_RS15235,OANT_RS15235,100.000,406,0,0,1,406,1,406,0.0,829
OANT_RS15240,OANT_RS15240,100.000,327,0,0,1,327,1,327,0.0,650
OANT_RS15245,OANT_RS15245,100.000,275,0,0,1,275,1,275,0.0,531
OANT_RS15250,OANT_RS15250,100.000,333,0,0,1,333,1,333,0.0,686
OANT_RS15255,OANT_RS15255,100.000,269,0,0,1,269,1,269,0.0,553
OANT_RS15260,OANT_RS15260,100.000,348,0,0,1,348,1,348,0.0,716
OANT_RS15265,OANT_RS15265,100.000,453,0,0,1,453,1,453,0.0,911
OANT_RS15270,OANT_RS15270,100.000,389,0,0,1,389,1,389,0.0,790
OANT_RS15275,OANT_RS15275,100.000,130,0,0,1,130,1,130,1.23e-95,268
OANT_RS15280,OANT_RS15280,100.000,178,0,0,1,178,1,178,1.38e-130,360
OANT_RS15285,OANT_RS15285,100.000,161,0,0,1,161,1,161,4.62e-120,332
OANT_RS15290,OANT_RS15290,100.000,276,0,0,1,276,1,276,0.0,561
OANT_RS15295,OANT_RS15295,100.000,73,0,0,1,73,1,73,5.71e-52,153
OANT_RS15300,OANT_RS15300,100.000,135,0,0,1,135,1,135,5.91e-99,277
OANT_RS15305,OANT_RS15305,100.000,739,0,0,1,739,1,739,0.0,1535
OANT_RS15310,OANT_RS15310,100.000,328,0,0,1,328,1,328,0.0,679
OANT_RS15315,OANT_RS15315,100.000,386,0,0,1,386,1,386,0.0,786
OANT_RS15320,OANT_RS15320,100.000,520,0,0,1,520,1,520,0.0,1065
OANT_RS15325,OANT_RS15325,100.000,315,0,0,1,315,1,315,0.0,617
OANT_RS15330,OANT_RS15330,100.000,599,0,0,1,599,1,599,0.0,1192
OANT_RS15335,OANT_RS15335,100.000,265,0,0,1,265,1,265,0.0,535
OANT_RS15340,OANT_RS15340,100.000,259,0,0,1,259,1,259,0.0,525
OANT_RS15345,OANT_RS15345,100.000,591,0,0,1,591,1,591,0.0,1207
OANT_RS15350,OANT_RS15350,100.000,597,0,0,1,597,1,597,0.0,1219
OANT_RS15355,OANT_RS15355,100.000,479,0,0,1,479,1,479,0.0,967
OANT_RS15360,OANT_RS15360,100.000,437,0,0,1,437,1,437,0.0,903
OANT_RS15365,OANT_RS15365,100.000,139,0,0,1,139,1,139,1.52e-99,279
OANT_RS15370,OANT_RS15370,100.000,335,0,0,1,335,1,335,0.0,690
OANT_RS15375,OANT_RS15375,100.000,471,0,0,1,471,1,471,0.0,969
OANT_RS15380,OANT_RS15380,100.000,558,0,0,1,558,1,558,0.0,1127
OANT_RS15385,OANT_RS15385,100.000,66,0,0,1,66,1,66,2.90e-46,139
OANT_RS15390,OANT_RS15390,100.000,242,0,0,1,242,1,242,1.21e-178,487
OANT_RS15395,OANT_RS15395,100.000,271,0,0,1,271,1,271,0.0,536
OANT_RS15400,OANT_RS15400,100.000,89,0,0,1,89,1,89,2.24e-60,176
OANT_RS15405,OANT_RS15405,100.000,303,0,0,1,303,1,303,0.0,623
OANT_RS15410,OANT_RS15410,100.000,202,0,0,1,202,1,202,2.14e-145,400
OANT_RS15415,OANT_RS15415,100.000,246,0,0,1,246,1,246,0.0,509
OANT_RS15420,OANT_RS15420,100.000,523,0,0,1,523,1,523,0.0,1012
OANT_RS15425,OANT_RS15425,100.000,255,0,0,1,255,1,255,0.0,513
OANT_RS15430,OANT_RS15430,100.000,323,0,0,1,323,1,323,0.0,652
OANT_RS15435,OANT_RS15435,100.000,245,0,0,1,245,1,245,0.0,494
OANT_RS15440,OANT_RS15440,100.000,282,0,0,1,282,1,282,0.0,571
OANT_RS15445,OANT_RS15445,100.000,406,0,0,1,406,1,406,0.0,838
OANT_RS15450,OANT_RS15450,100.000,293,0,0,1,293,1,293,0.0,584
OANT_RS15455,OANT_RS15455,100.000,508,0,0,1,508,1,508,0.0,1038
OANT_RS15460,OANT_RS15460,100.000,302,0,0,1,302,1,302,0.0,585
OANT_RS15465,OANT_RS15465,100.000,291,0,0,1,291,1,291,0.0,572
OANT_RS15470,OANT_RS15470,100.000,402,0,0,1,402,1,402,0.0,818
OANT_RS15475,OANT_RS15475,100.000,164,0,0,1,164,1,164,1.24e-119,332
OANT_RS15480,OANT_RS15480,100.000,275,0,0,1,275,1,275,0.0,565
OANT_RS15485,OANT_RS15485,100.000,398,0,0,1,398,1,398,0.0,811
OANT_RS15490,OANT_RS15490,100.000,611,0,0,1,611,1,611,0.0,1238
OANT_RS15495,OANT_RS15495,100.000,254,0,0,1,254,1,254,0.0,508
OANT_RS15500,OANT_RS15500,100.000,339,0,0,1,339,1,339,0.0,678
OANT_RS15505,OANT_RS15505,100.000,24,0,0,1,24,1,24,9.75e-09,41.2
OANT_RS15510,OANT_RS15510,100.000,100,0,0,1,100,1,100,4.34e-72,206
OANT_RS15515,OANT_RS15515,100.000,318,0,0,1,318,1,318,0.0,647
OANT_RS15520,OANT_RS15520,100.000,527,0,0,1,527,1,527,0.0,1051
OANT_RS15525,OANT_RS15525,100.000,249,0,0,1,249,1,249,0.0,513
OANT_RS15530,OANT_RS15530,100.000,457,0,0,1,457,1,457,0.0,951
OANT_RS15535,OANT_RS15535,100.000,248,0,0,1,248,1,248,0.0,513
OANT_RS15540,OANT_RS15540,100.000,145,0,0,1,145,1,145,2.51e-102,286
OANT_RS15545,OANT_RS15545,100.000,697,0,0,1,697,1,697,0.0,1416
OANT_RS15550,OANT_RS15550,100.000,69,0,0,1,69,1,69,1.38e-46,139
OANT_RS15555,OANT_RS15555,100.000,288,0,0,1,288,1,288,0.0,585
OANT_RS15560,OANT_RS15560,100.000,232,0,0,1,232,1,232,3.51e-175,478
OANT_RS15565,OANT_RS15565,100.000,244,0,0,1,244,1,244,0.0,496
OANT_RS15570,OANT_RS15570,100.000,270,0,0,1,270,1,270,0.0,546
OANT_RS15575,OANT_RS15575,100.000,95,0,0,1,95,1,95,2.87e-67,194
OANT_RS15580,OANT_RS15580,100.000,309,0,0,1,309,1,309,0.0,626
OANT_RS15585,OANT_RS15585,100.000,498,0,0,1,498,1,498,0.0,1007
OANT_RS15590,OANT_RS15590,100.000,410,0,0,1,410,1,410,0.0,834
OANT_RS15595,OANT_RS15595,100.000,435,0,0,1,435,1,435,0.0,900
OANT_RS15600,OANT_RS15600,100.000,276,0,0,1,276,1,276,0.0,568
OANT_RS15605,OANT_RS15605,100.000,255,0,0,1,255,1,255,0.0,518
OANT_RS15610,OANT_RS15610,100.000,215,0,0,1,215,1,215,5.37e-165,451
OANT_RS15615,OANT_RS15615,100.000,205,0,0,1,205,1,205,3.04e-145,400
OANT_RS15620,OANT_RS15620,100.000,529,0,0,1,529,1,529,0.0,1067
OANT_RS15625,OANT_RS15625,100.000,376,0,0,1,376,1,376,0.0,749
OANT_RS15630,OANT_RS15630,100.000,231,0,0,1,231,1,231,8.70e-169,461
OANT_RS15635,OANT_RS15635,100.000,151,0,0,1,151,1,151,2.61e-114,317
OANT_RS15640,OANT_RS15640,100.000,133,0,0,1,133,1,133,3.82e-90,254
OANT_RS15645,OANT_RS15645,100.000,463,0,0,1,463,1,463,0.0,947
OANT_RS15650,OANT_RS15650,100.000,85,0,0,1,85,1,85,1.99e-58,171
OANT_RS15655,OANT_RS15655,100.000,186,0,0,1,186,1,186,7.58e-139,382
OANT_RS15660,OANT_RS15660,100.000,131,0,0,1,131,1,131,6.90e-97,271
OANT_RS15665,OANT_RS15665,100.000,546,0,0,1,546,1,546,0.0,1068
OANT_RS15670,OANT_RS15670,100.000,98,0,0,1,98,1,98,6.15e-65,188
OANT_RS15675,OANT_RS15675,100.000,605,0,0,1,605,1,605,0.0,1248
OANT_RS15680,OANT_RS15680,100.000,282,0,0,1,282,1,282,0.0,571
OANT_RS15685,OANT_RS15685,100.000,329,0,0,1,329,1,329,0.0,667
OANT_RS15690,OANT_RS15690,100.000,286,0,0,1,286,1,286,0.0,575
OANT_RS15695,OANT_RS15695,100.000,970,0,0,1,970,1,970,0.0,2003
OANT_RS15700,OANT_RS15700,100.000,224,0,0,1,224,1,224,5.87e-167,456
OANT_RS15705,OANT_RS15705,100.000,188,0,0,1,188,1,188,1.40e-134,371
OANT_RS15710,OANT_RS15710,100.000,157,0,0,1,157,1,157,3.25e-117,325
OANT_RS15715,OANT_RS15715,100.000,576,0,0,1,576,1,576,0.0,1111
OANT_RS15720,OANT_RS15720,100.000,187,0,0,1,187,1,187,2.19e-135,373
OANT_RS15725,OANT_RS15725,100.000,513,0,0,1,513,1,513,0.0,1048
OANT_RS15730,OANT_RS15730,100.000,451,0,0,1,451,1,451,0.0,915
OANT_RS15735,OANT_RS15735,100.000,291,0,0,1,291,1,291,0.0,585
OANT_RS15740,OANT_RS15740,100.000,615,0,0,1,615,1,615,0.0,1224
OANT_RS15745,OANT_RS15745,100.000,447,0,0,1,447,1,447,0.0,888
OANT_RS15750,OANT_RS15750,100.000,265,0,0,1,265,1,265,0.0,532
OANT_RS15755,OANT_RS15755,100.000,83,0,0,1,83,1,83,3.87e-59,172
OANT_RS15760,OANT_RS15760,100.000,257,0,0,1,257,1,257,0.0,526
OANT_RS15765,OANT_RS15765,100.000,446,0,0,1,446,1,446,0.0,914
OANT_RS15770,OANT_RS15770,100.000,341,0,0,1,341,1,341,0.0,688
OANT_RS15775,OANT_RS15775,100.000,78,0,0,1,78,1,78,1.06e-55,163
OANT_RS15780,OANT_RS15780,100.000,626,0,0,1,626,1,626,0.0,1264
OANT_RS15785,OANT_RS15785,100.000,363,0,0,1,363,1,363,0.0,728
OANT_RS15790,OANT_RS15790,100.000,449,0,0,1,449,1,449,0.0,887
OANT_RS15795,OANT_RS15795,100.000,497,0,0,1,497,1,497,0.0,998
OANT_RS15800,OANT_RS15800,100.000,309,0,0,1,309,1,309,0.0,624
OANT_RS15805,OANT_RS15805,100.000,499,0,0,1,499,1,499,0.0,1045
OANT_RS15810,OANT_RS15810,100.000,429,0,0,1,429,1,429,0.0,868
OANT_RS15815,OANT_RS15815,100.000,151,0,0,1,151,1,151,2.07e-110,307
OANT_RS15820,OANT_RS15820,100.000,216,0,0,1,216,1,216,1.49e-159,437
OANT_RS15825,OANT_RS15825,100.000,520,0,0,1,520,1,520,0.0,1069
OANT_RS15830,OANT_RS15830,100.000,609,0,0,1,609,1,609,0.0,1263
OANT_RS15835,OANT_RS15835,100.000,344,0,0,1,344,1,344,0.0,710
OANT_RS15840,OANT_RS15840,100.000,355,0,0,1,355,1,355,0.0,689
OANT_RS15845,OANT_RS15845,100.000,525,0,0,1,525,1,525,0.0,1061
OANT_RS15850,OANT_RS15850,100.000,214,0,0,1,214,1,214,1.72e-159,436
OANT_RS15855,OANT_RS15855,100.000,311,0,0,1,311,1,311,0.0,629
OANT_RS15860,OANT_RS15860,100.000,275,0,0,1,275,1,275,0.0,557
OANT_RS15865,OANT_RS15865,100.000,448,0,0,1,448,1,448,0.0,918
OANT_RS15870,OANT_RS15870,100.000,418,0,0,1,418,1,418,0.0,858
OANT_RS15875,OANT_RS15875,100.000,235,0,0,1,235,1,235,2.27e-174,476
OANT_RS15880,OANT_RS15880,100.000,504,0,0,1,504,1,504,0.0,999
OANT_RS15885,OANT_RS15885,100.000,164,0,0,1,164,1,164,1.30e-115,322
OANT_RS15890,OANT_RS15890,100.000,303,0,0,1,303,1,303,0.0,616
OANT_RS15895,OANT_RS15895,100.000,343,0,0,1,343,1,343,0.0,712
OANT_RS15900,OANT_RS15900,100.000,508,0,0,1,508,1,508,0.0,1019
OANT_RS15905,OANT_RS15905,100.000,340,0,0,1,340,1,340,0.0,668
OANT_RS15910,OANT_RS15910,100.000,335,0,0,1,335,1,335,0.0,674
OANT_RS15915,OANT_RS15915,100.000,331,0,0,1,331,1,331,0.0,674
OANT_RS15920,OANT_RS15920,100.000,583,0,0,1,583,1,583,0.0,1188
OANT_RS15925,OANT_RS15925,100.000,280,0,0,1,280,1,280,0.0,576
OANT_RS15930,OANT_RS15930,100.000,511,0,0,1,511,1,511,0.0,1046
OANT_RS15935,OANT_RS15935,100.000,429,0,0,1,429,1,429,0.0,889
OANT_RS15940,OANT_RS15940,100.000,166,0,0,1,166,1,166,4.51e-124,343
OANT_RS15945,OANT_RS15945,100.000,79,0,0,1,79,1,79,6.82e-54,159
OANT_RS15950,OANT_RS15950,100.000,126,0,0,1,126,1,126,2.13e-93,262
OANT_RS15955,OANT_RS15955,100.000,310,0,0,1,310,1,310,0.0,629
OANT_RS15960,OANT_RS15960,100.000,345,0,0,1,345,1,345,0.0,716
OANT_RS15965,OANT_RS15965,100.000,605,0,0,1,605,1,605,0.0,1250
OANT_RS15970,OANT_RS15970,100.000,474,0,0,1,474,1,474,0.0,980
OANT_RS15975,OANT_RS15975,100.000,538,0,0,1,538,1,538,0.0,1113
OANT_RS15980,OANT_RS15980,100.000,352,0,0,1,352,1,352,0.0,705
OANT_RS15985,OANT_RS15985,100.000,310,0,0,1,310,1,310,0.0,612
OANT_RS15990,OANT_RS15990,100.000,287,0,0,1,287,1,287,0.0,581
OANT_RS15995,OANT_RS15995,100.000,265,0,0,1,265,1,265,0.0,538
OANT_RS16000,OANT_RS16000,100.000,333,0,0,1,333,1,333,0.0,696
OANT_RS16005,OANT_RS16005,100.000,453,0,0,1,453,1,453,0.0,921
OANT_RS16010,OANT_RS16010,100.000,313,0,0,1,313,1,313,0.0,646
OANT_RS16015,OANT_RS16015,100.000,227,0,0,1,227,1,227,1.50e-168,461
OANT_RS16020,OANT_RS16020,100.000,343,0,0,1,343,1,343,0.0,695
OANT_RS16025,OANT_RS16025,100.000,329,0,0,1,329,1,329,0.0,667
OANT_RS16030,OANT_RS16030,100.000,166,0,0,1,166,1,166,2.37e-116,323
OANT_RS16035,OANT_RS16035,100.000,509,0,0,1,509,1,509,0.0,998
OANT_RS16040,OANT_RS16040,100.000,322,0,0,1,322,1,322,0.0,670
OANT_RS16045,OANT_RS16045,100.000,568,0,0,1,568,1,568,0.0,1123
OANT_RS16050,OANT_RS16050,100.000,98,0,0,1,98,1,98,1.46e-69,200
OANT_RS16055,OANT_RS16055,100.000,412,0,0,1,412,1,412,0.0,837
OANT_RS16060,OANT_RS16060,100.000,166,0,0,1,166,1,166,2.34e-122,338
OANT_RS16065,OANT_RS16065,100.000,375,0,0,1,375,1,375,0.0,767
OANT_RS16070,OANT_RS16070,100.000,396,0,0,1,396,1,396,0.0,802
OANT_RS16075,OANT_RS16075,100.000,255,0,0,1,255,1,255,0.0,506
OANT_RS16080,OANT_RS16080,100.000,557,0,0,1,557,1,557,0.0,1145
OANT_RS16085,OANT_RS16085,100.000,330,0,0,1,330,1,330,0.0,672
OANT_RS16090,OANT_RS16090,100.000,435,0,0,1,435,1,435,0.0,880
OANT_RS16095,OANT_RS16095,100.000,592,0,0,1,592,1,592,0.0,1196
OANT_RS16100,OANT_RS16100,100.000,436,0,0,1,436,1,436,0.0,866
OANT_RS16105,OANT_RS16105,100.000,232,0,0,1,232,1,232,2.59e-172,470
OANT_RS16110,OANT_RS16110,100.000,306,0,0,1,306,1,306,0.0,627
OANT_RS16115,OANT_RS16115,100.000,325,0,0,1,325,1,325,0.0,671
OANT_RS16120,OANT_RS16120,100.000,169,0,0,1,169,1,169,1.02e-121,337
OANT_RS16125,OANT_RS16125,100.000,504,0,0,1,504,1,504,0.0,1025
OANT_RS16130,OANT_RS16130,100.000,192,0,0,1,192,1,192,8.32e-141,387
OANT_RS16135,OANT_RS16135,100.000,380,0,0,1,380,1,380,0.0,774
OANT_RS16140,OANT_RS16140,100.000,64,0,0,1,64,1,64,1.06e-40,124
OANT_RS16145,OANT_RS16145,100.000,282,0,0,1,282,1,282,0.0,571
OANT_RS16150,OANT_RS16150,100.000,418,0,0,1,418,1,418,0.0,833
OANT_RS16155,OANT_RS16155,100.000,299,0,0,1,299,1,299,0.0,599
OANT_RS16160,OANT_RS16160,100.000,307,0,0,1,307,1,307,0.0,612
OANT_RS16165,OANT_RS16165,100.000,510,0,0,1,510,1,510,0.0,1037
OANT_RS16170,OANT_RS16170,100.000,319,0,0,1,319,1,319,0.0,632
OANT_RS16175,OANT_RS16175,100.000,279,0,0,1,279,1,279,0.0,541
OANT_RS16180,OANT_RS16180,100.000,582,0,0,1,582,1,582,0.0,1180
OANT_RS16185,OANT_RS16185,100.000,344,0,0,1,344,1,344,0.0,707
OANT_RS16190,OANT_RS16190,100.000,371,0,0,1,371,1,371,0.0,745
OANT_RS16195,OANT_RS16195,100.000,168,0,0,1,168,1,168,1.71e-124,344
OANT_RS16200,OANT_RS16200,100.000,658,0,0,1,658,1,658,0.0,1338
OANT_RS16205,OANT_RS16205,100.000,227,0,0,1,227,1,227,8.38e-171,466
OANT_RS16210,OANT_RS21525,100.000,497,0,0,1,497,1,497,0.0,933
OANT_RS16215,OANT_RS21520,100.000,25,0,0,1,25,1,25,7.05e-11,46.6
OANT_RS16220,OANT_RS21515,100.000,25,0,0,1,25,1,25,1.41e-12,50.8
OANT_RS16225,OANT_RS21510,100.000,973,0,0,1,973,1,973,0.0,1810
OANT_RS16230,OANT_RS21505,100.000,38,0,0,1,38,1,38,7.42e-20,70.1
OANT_RS16235,OANT_RS21500,100.000,25,0,0,1,25,1,25,1.14e-11,48.5
OANT_RS16250,OANT_RS16250,100.000,99,0,0,1,99,1,99,3.52e-67,194
OANT_RS16255,OANT_RS16255,100.000,169,0,0,1,169,1,169,1.24e-122,340
OANT_RS16260,OANT_RS16260,100.000,158,0,0,1,158,1,158,1.57e-117,326
OANT_RS16265,OANT_RS16265,100.000,681,0,0,1,681,1,681,0.0,1395
OANT_RS16270,OANT_RS16270,100.000,375,0,0,1,375,1,375,0.0,752
OANT_RS16275,OANT_RS16275,100.000,875,0,0,1,875,1,875,0.0,1697
OANT_RS16280,OANT_RS16280,100.000,120,0,0,1,120,1,120,2.71e-89,251
OANT_RS16285,OANT_RS16285,100.000,256,0,0,1,256,1,256,0.0,525
OANT_RS16290,OANT_RS16290,100.000,253,0,0,1,253,1,253,1.82e-178,488
OANT_RS16295,OANT_RS16295,100.000,507,0,0,1,507,1,507,0.0,993
OANT_RS16300,OANT_RS16300,100.000,1059,0,0,1,1059,1,1059,0.0,2135
OANT_RS16305,OANT_RS16305,100.000,324,0,0,1,324,1,324,0.0,663
OANT_RS16310,OANT_RS16310,100.000,318,0,0,1,318,1,318,0.0,651
OANT_RS16315,OANT_RS16315,100.000,131,0,0,1,131,1,131,2.24e-94,265
OANT_RS16320,OANT_RS16320,100.000,716,0,0,1,716,1,716,0.0,1424
OANT_RS16325,OANT_RS16325,100.000,158,0,0,1,158,1,158,1.67e-115,321
OANT_RS16330,OANT_RS16330,100.000,88,0,0,1,88,1,88,4.83e-61,177
OANT_RS16335,OANT_RS16335,100.000,98,0,0,1,98,1,98,1.29e-70,202
OANT_RS16340,OANT_RS16340,100.000,146,0,0,1,146,1,146,2.28e-105,294
OANT_RS16345,OANT_RS16345,100.000,141,0,0,1,141,1,141,1.77e-99,279
OANT_RS16350,OANT_RS16350,100.000,97,0,0,1,97,1,97,1.31e-66,192
OANT_RS16355,OANT_RS16355,100.000,82,0,0,1,82,1,82,1.09e-53,158
OANT_RS16360,OANT_RS16360,100.000,745,0,0,1,745,1,745,0.0,1490
OANT_RS16365,OANT_RS16365,100.000,124,0,0,1,124,1,124,1.75e-85,242
OANT_RS16370,OANT_RS16370,100.000,714,0,0,1,714,1,714,0.0,1452
OANT_RS16375,OANT_RS16375,100.000,602,0,0,1,602,1,602,0.0,1224
OANT_RS16380,OANT_RS16380,100.000,479,0,0,1,479,1,479,0.0,961
OANT_RS16385,OANT_RS16385,100.000,97,0,0,1,97,1,97,5.70e-66,191
OANT_RS16390,OANT_RS16390,100.000,162,0,0,1,162,1,162,3.72e-118,328
OANT_RS16395,OANT_RS16395,100.000,126,0,0,1,126,1,126,1.71e-92,260
OANT_RS16400,OANT_RS16400,100.000,122,0,0,1,122,1,122,4.18e-86,243
OANT_RS16405,OANT_RS16405,100.000,185,0,0,1,185,1,185,5.96e-133,367
OANT_RS16410,OANT_RS16410,100.000,138,0,0,1,138,1,138,1.58e-102,286
OANT_RS16415,OANT_RS16415,100.000,214,0,0,1,214,1,214,8.12e-161,440
OANT_RS16420,OANT_RS16420,100.000,127,0,0,1,127,1,127,5.11e-89,251
OANT_RS16425,OANT_RS16425,100.000,85,0,0,1,85,1,85,2.29e-55,163
OANT_RS16430,OANT_RS16430,100.000,140,0,0,1,140,1,140,1.55e-101,284
OANT_RS16435,OANT_RS16435,100.000,1451,0,0,1,1451,1,1451,0.0,2925
OANT_RS16440,OANT_RS16440,100.000,347,0,0,1,347,1,347,0.0,695
OANT_RS16445,OANT_RS16445,100.000,311,0,0,1,311,1,311,0.0,635
OANT_RS16450,OANT_RS16450,100.000,138,0,0,1,138,1,138,1.75e-89,253
OANT_RS16455,OANT_RS16455,100.000,133,0,0,1,133,1,133,2.33e-99,278
OANT_RS16460,OANT_RS16460,100.000,83,0,0,1,83,1,83,1.06e-55,164
OANT_RS16465,OANT_RS16465,100.000,92,0,0,1,92,1,92,5.31e-67,193
OANT_RS16475,OANT_RS16475,100.000,93,0,0,1,93,1,93,5.32e-65,188
OANT_RS16480,OANT_RS16480,100.000,391,0,0,1,391,1,391,0.0,793
OANT_RS16485,OANT_RS16485,100.000,217,0,0,1,217,1,217,2.57e-153,421
OANT_RS16490,OANT_RS16490,100.000,247,0,0,1,247,1,247,0.0,510
OANT_RS16495,OANT_RS16495,100.000,84,0,0,1,84,1,84,1.31e-56,166
OANT_RS16500,OANT_RS16500,100.000,161,0,0,1,161,1,161,2.81e-117,325
