Melitensis16M|Q.,Melitensis16M|S.,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score
BME_RS10550,BME_RS10550,100.000,269,0,0,1,269,1,269,0.0,545
BME_RS10555,BME_RS10555,100.000,262,0,0,1,262,1,262,0.0,545
BME_RS10560,BME_RS10560,100.000,446,0,0,1,446,1,446,0.0,910
BME_RS10565,BME_RS10565,100.000,391,0,0,1,391,1,391,0.0,803
BME_RS10570,BME_RS10570,100.000,539,0,0,1,539,1,539,0.0,1106
BME_RS10575,BME_RS10575,100.000,290,0,0,1,290,1,290,0.0,596
BME_RS10580,BME_RS10580,100.000,258,0,0,1,258,1,258,0.0,523
BME_RS10585,BME_RS10585,100.000,246,0,0,1,246,1,246,0.0,494
BME_RS10590,BME_RS10590,100.000,202,0,0,1,202,1,202,2.54e-153,419
BME_RS10595,BME_RS10595,100.000,188,0,0,1,188,1,188,1.38e-137,379
BME_RS10600,BME_RS10600,100.000,167,0,0,1,167,1,167,4.29e-120,332
BME_RS10605,BME_RS10605,100.000,523,0,0,1,523,1,523,0.0,1046
BME_RS10610,BME_RS10610,100.000,359,0,0,1,359,1,359,0.0,696
BME_RS10615,BME_RS10615,100.000,303,0,0,1,303,1,303,0.0,581
BME_RS10620,BME_RS10620,100.000,311,0,0,1,311,1,311,0.0,632
BME_RS10625,BME_RS10625,100.000,313,0,0,1,313,1,313,0.0,620
BME_RS10635,BME_RS10635,100.000,398,0,0,1,398,1,398,0.0,778
BME_RS10640,BME_RS10640,100.000,328,0,0,1,328,1,328,0.0,667
BME_RS10645,BME_RS10645,100.000,397,0,0,1,397,1,397,0.0,823
BME_RS10650,BME_RS10650,100.000,60,0,0,1,60,1,60,1.24e-40,123
BME_RS10655,BME_RS10655,100.000,450,0,0,1,450,1,450,0.0,938
BME_RS10660,BME_RS10660,100.000,631,0,0,1,631,1,631,0.0,1247
BME_RS10665,BME_RS10665,100.000,242,0,0,1,242,1,242,0.0,492
BME_RS10670,BME_RS10670,100.000,166,0,0,1,166,1,166,2.38e-119,330
BME_RS10675,BME_RS10675,100.000,315,0,0,1,315,1,315,0.0,615
BME_RS10680,BME_RS10680,100.000,287,0,0,1,287,1,287,0.0,557
BME_RS10685,BME_RS10685,100.000,406,0,0,1,406,1,406,0.0,828
BME_RS10690,BME_RS10690,100.000,267,0,0,1,267,1,267,0.0,557
BME_RS10695,BME_RS10695,100.000,661,0,0,1,661,1,661,0.0,1357
BME_RS10700,BME_RS10700,100.000,374,0,0,1,374,1,374,0.0,750
BME_RS10705,BME_RS10705,100.000,246,0,0,1,246,1,246,7.03e-173,473
BME_RS10710,BME_RS10710,100.000,237,0,0,1,237,1,237,1.91e-179,488
BME_RS10715,BME_RS10715,100.000,319,0,0,1,319,1,319,0.0,645
BME_RS10720,BME_RS10720,100.000,495,0,0,1,495,1,495,0.0,1028
BME_RS10725,BME_RS10725,100.000,281,0,0,1,281,1,281,0.0,573
BME_RS10730,BME_RS10730,100.000,390,0,0,1,390,1,390,0.0,783
BME_RS10735,BME_RS10735,100.000,310,0,0,1,310,1,310,0.0,616
BME_RS10740,BME_RS10740,100.000,273,0,0,1,273,1,273,0.0,541
BME_RS10745,BME_RS10745,100.000,421,0,0,1,421,1,421,0.0,858
BME_RS10750,BME_RS10750,100.000,244,0,0,1,244,1,244,0.0,494
BME_RS10755,BME_RS10755,100.000,289,0,0,1,289,1,289,0.0,558
BME_RS10760,BME_RS10760,100.000,107,0,0,1,107,1,107,1.29e-72,207
BME_RS10765,BME_RS10765,100.000,234,0,0,1,234,1,234,8.29e-171,466
BME_RS10770,BME_RS10770,100.000,570,0,0,1,570,1,570,0.0,1114
BME_RS10775,BME_RS10775,100.000,289,0,0,1,289,1,289,0.0,542
BME_RS10780,BME_RS10780,100.000,393,0,0,1,393,1,393,0.0,796
BME_RS10785,BME_RS10785,100.000,560,0,0,1,560,1,560,0.0,1146
BME_RS10790,BME_RS10790,100.000,491,0,0,1,491,1,491,0.0,969
BME_RS10795,BME_RS10795,100.000,483,0,0,1,483,1,483,0.0,936
BME_RS10800,BME_RS10800,100.000,260,0,0,1,260,1,260,0.0,527
BME_RS10805,BME_RS10805,100.000,418,0,0,1,418,1,418,0.0,850
BME_RS10810,BME_RS10810,100.000,214,0,0,1,214,1,214,5.71e-160,437
BME_RS10815,BME_RS10815,100.000,452,0,0,1,452,1,452,0.0,930
BME_RS10820,BME_RS10820,100.000,427,0,0,1,427,1,427,0.0,881
BME_RS10825,BME_RS10825,100.000,330,0,0,1,330,1,330,0.0,656
BME_RS10830,BME_RS10830,100.000,163,0,0,1,163,1,163,8.65e-117,324
BME_RS10835,BME_RS10835,100.000,130,0,0,1,130,1,130,1.73e-96,270
BME_RS10840,BME_RS10840,100.000,504,0,0,1,504,1,504,0.0,1019
BME_RS10845,BME_RS10845,100.000,326,0,0,1,326,1,326,0.0,675
BME_RS10850,BME_RS10850,100.000,288,0,0,1,288,1,288,0.0,591
BME_RS10855,BME_RS10855,100.000,267,0,0,1,267,1,267,0.0,544
BME_RS10860,BME_RS10860,100.000,269,0,0,1,269,1,269,0.0,545
BME_RS10875,BME_RS10875,100.000,322,0,0,1,322,1,322,0.0,666
BME_RS10880,BME_RS10880,100.000,389,0,0,1,389,1,389,0.0,756
BME_RS10885,BME_RS10885,100.000,511,0,0,1,511,1,511,0.0,1042
BME_RS10890,BME_RS10890,100.000,339,0,0,1,339,1,339,0.0,681
BME_RS10895,BME_RS10895,100.000,351,0,0,1,351,1,351,0.0,714
BME_RS10900,BME_RS10900,100.000,2758,0,0,1,2758,1,2758,0.0,5269
BME_RS10905,BME_RS10905,100.000,656,0,0,1,656,1,656,0.0,1257
BME_RS10910,BME_RS10910,100.000,282,0,0,1,282,1,282,0.0,548
BME_RS10920,BME_RS10920,100.000,226,0,0,1,226,1,226,3.69e-159,436
BME_RS10925,BME_RS10925,100.000,366,0,0,1,366,1,366,0.0,754
BME_RS10930,BME_RS10930,100.000,430,0,0,1,430,1,430,0.0,860
BME_RS10935,BME_RS10935,100.000,424,0,0,1,424,1,424,0.0,829
BME_RS10940,BME_RS10940,100.000,190,0,0,1,190,1,190,3.79e-144,395
BME_RS10945,BME_RS10945,100.000,227,0,0,1,227,1,227,2.92e-169,462
BME_RS10950,BME_RS10950,100.000,396,0,0,1,396,1,396,0.0,788
BME_RS10955,BME_RS10955,100.000,484,0,0,1,484,1,484,0.0,966
BME_RS10960,BME_RS10960,100.000,348,0,0,1,348,1,348,0.0,703
BME_RS10965,BME_RS10965,100.000,114,0,0,1,114,1,114,1.86e-80,228
BME_RS10970,BME_RS10970,100.000,152,0,0,1,152,1,152,8.85e-112,310
BME_RS10975,BME_RS10975,100.000,137,0,0,1,137,1,137,2.43e-97,273
BME_RS10980,BME_RS10980,100.000,88,0,0,1,88,1,88,1.52e-58,171
BME_RS10985,BME_RS10985,100.000,108,0,0,1,108,1,108,2.80e-73,209
BME_RS10990,BME_RS10990,100.000,594,0,0,1,594,1,594,0.0,1188
BME_RS10995,BME_RS10995,100.000,255,0,0,1,255,1,255,0.0,503
BME_RS11000,BME_RS11000,100.000,135,0,0,1,135,1,135,2.74e-93,262
BME_RS11005,BME_RS11005,100.000,196,0,0,1,196,1,196,3.58e-145,398
BME_RS11010,BME_RS11010,100.000,164,0,0,1,164,1,164,2.08e-120,333
BME_RS11015,BME_RS11015,100.000,175,0,0,1,175,1,175,5.21e-130,358
BME_RS11025,BME_RS11025,100.000,145,0,0,1,145,1,145,4.12e-109,303
BME_RS11030,BME_RS11030,100.000,286,0,0,1,286,1,286,0.0,548
BME_RS11035,BME_RS11035,100.000,298,0,0,1,298,1,298,0.0,602
BME_RS11040,BME_RS11040,100.000,334,0,0,1,334,1,334,0.0,677
BME_RS11045,BME_RS11045,100.000,400,0,0,1,400,1,400,0.0,827
BME_RS11050,BME_RS11050,100.000,143,0,0,1,143,1,143,4.36e-105,293
BME_RS11055,BME_RS11055,100.000,293,0,0,1,293,1,293,0.0,583
BME_RS11060,BME_RS11060,100.000,496,0,0,1,496,1,496,0.0,945
BME_RS11065,BME_RS11065,100.000,25,0,0,1,25,1,25,4.49e-11,46.6
BME_RS11070,BME_RS11070,100.000,25,0,0,1,25,1,25,1.02e-12,50.8
BME_RS11075,BME_RS11075,100.000,974,0,0,1,974,1,974,0.0,1862
BME_RS11080,BME_RS11080,100.000,38,0,0,1,38,1,38,1.33e-20,71.6
BME_RS11085,BME_RS11085,100.000,25,0,0,1,25,1,25,7.25e-12,48.5
BME_RS11090,BME_RS11310,100.000,393,0,0,1,393,1,393,0.0,769
BME_RS11105,BME_RS11105,100.000,172,0,0,1,172,1,172,1.59e-131,362
BME_RS11110,BME_RS11110,100.000,169,0,0,1,169,1,169,1.31e-126,349
BME_RS11115,BME_RS11115,100.000,418,0,0,1,418,1,418,0.0,852
BME_RS11120,BME_RS11120,100.000,219,0,0,1,219,1,219,1.75e-166,454
BME_RS11125,BME_RS11125,100.000,208,0,0,1,208,1,208,1.26e-159,436
BME_RS11130,BME_RS11130,100.000,326,0,0,1,326,1,326,0.0,682
BME_RS11135,BME_RS11135,100.000,411,0,0,1,411,1,411,0.0,846
BME_RS11140,BME_RS11140,100.000,358,0,0,1,358,1,358,0.0,728
BME_RS11145,BME_RS11145,100.000,271,0,0,1,271,1,271,0.0,528
BME_RS11150,BME_RS11150,100.000,267,0,0,1,267,1,267,0.0,531
BME_RS11155,BME_RS11155,100.000,349,0,0,1,349,1,349,0.0,719
BME_RS11160,BME_RS11160,100.000,472,0,0,1,472,1,472,0.0,966
BME_RS11165,BME_RS11165,100.000,290,0,0,1,290,1,290,0.0,589
BME_RS11170,BME_RS11170,100.000,325,0,0,1,325,1,325,0.0,664
BME_RS11175,BME_RS11175,100.000,330,0,0,1,330,1,330,0.0,665
BME_RS11180,BME_RS11180,100.000,277,0,0,1,277,1,277,0.0,543
BME_RS11185,BME_RS11185,100.000,336,0,0,1,336,1,336,0.0,662
BME_RS11190,BME_RS11190,100.000,518,0,0,1,518,1,518,0.0,1062
BME_RS11195,BME_RS11195,100.000,160,0,0,1,160,1,160,3.33e-118,327
BME_RS11200,BME_RS11200,100.000,334,0,0,1,334,1,334,0.0,674
BME_RS11205,BME_RS11205,100.000,332,0,0,1,332,1,332,0.0,671
BME_RS11210,BME_RS11210,100.000,296,0,0,1,296,1,296,0.0,571
BME_RS11215,BME_RS11215,100.000,314,0,0,1,314,1,314,0.0,609
BME_RS11220,BME_RS11220,100.000,514,0,0,1,514,1,514,0.0,1066
BME_RS11225,BME_RS11225,100.000,296,0,0,1,296,1,296,0.0,606
BME_RS11230,BME_RS11230,100.000,465,0,0,1,465,1,465,0.0,957
BME_RS11235,BME_RS11235,100.000,380,0,0,1,380,1,380,0.0,775
BME_RS11240,BME_RS11240,100.000,282,0,0,1,282,1,282,0.0,569
BME_RS11245,BME_RS11245,100.000,500,0,0,1,500,1,500,0.0,1008
BME_RS11250,BME_RS11250,100.000,725,0,0,1,725,1,725,0.0,1492
BME_RS11255,BME_RS11255,100.000,539,0,0,1,539,1,539,0.0,1112
BME_RS11260,BME_RS11260,100.000,428,0,0,1,428,1,428,0.0,869
BME_RS11265,BME_RS11265,100.000,272,0,0,1,272,1,272,0.0,558
BME_RS11270,BME_RS11270,100.000,337,0,0,1,337,1,337,0.0,662
BME_RS11275,BME_RS11275,100.000,218,0,0,1,218,1,218,1.31e-156,429
BME_RS11280,BME_RS11280,100.000,345,0,0,1,345,1,345,0.0,699
BME_RS11285,BME_RS11285,100.000,334,0,0,1,334,1,334,0.0,684
BME_RS11290,BME_RS11290,100.000,454,0,0,1,454,1,454,0.0,939
BME_RS11295,BME_RS11295,100.000,481,0,0,1,481,1,481,0.0,972
BME_RS11300,BME_RS11300,100.000,243,0,0,1,243,1,243,0.0,499
BME_RS11310,BME_RS11310,100.000,402,0,0,1,402,1,402,0.0,789
BME_RS11315,BME_RS11315,100.000,30,0,0,1,30,1,30,1.26e-17,63.5
BME_RS11320,BME_RS11320,100.000,107,0,0,1,107,1,107,9.25e-75,213
BME_RS11325,BME_RS11325,100.000,218,0,0,1,218,1,218,3.72e-167,456
BME_RS11330,BME_RS11330,100.000,68,0,0,1,68,1,68,2.93e-45,135
BME_RS11335,BME_RS11335,100.000,208,0,0,1,208,1,208,8.74e-155,424
BME_RS11340,BME_RS11340,100.000,269,0,0,1,269,1,269,0.0,554
BME_RS11345,BME_RS11345,100.000,527,0,0,1,527,1,527,0.0,1066
BME_RS11350,BME_RS11350,100.000,406,0,0,1,406,1,406,0.0,807
BME_RS11355,BME_RS11355,100.000,525,0,0,1,525,1,525,0.0,1078
BME_RS11360,BME_RS11360,100.000,187,0,0,1,187,1,187,3.94e-128,354
BME_RS11365,BME_RS11365,100.000,486,0,0,1,486,1,486,0.0,982
BME_RS11370,BME_RS11370,100.000,285,0,0,1,285,1,285,0.0,574
BME_RS11375,BME_RS11375,100.000,471,0,0,1,471,1,471,0.0,951
BME_RS11380,BME_RS11380,100.000,239,0,0,1,239,1,239,8.07e-176,479
BME_RS11385,BME_RS11385,100.000,148,0,0,1,148,1,148,6.26e-107,298
BME_RS11390,BME_RS11390,100.000,207,0,0,1,207,1,207,2.54e-158,432
BME_RS11395,BME_RS11395,100.000,583,0,0,1,583,1,583,0.0,1189
BME_RS11400,BME_RS11400,100.000,29,0,0,1,29,1,29,7.31e-16,58.9
BME_RS11405,BME_RS11405,100.000,206,0,0,1,206,1,206,1.15e-154,423
BME_RS11410,BME_RS11410,100.000,279,0,0,1,279,1,279,0.0,552
BME_RS11415,BME_RS11415,100.000,609,0,0,1,609,1,609,0.0,1236
BME_RS11420,BME_RS11420,100.000,343,0,0,1,343,1,343,0.0,696
BME_RS11425,BME_RS11425,100.000,125,0,0,1,125,1,125,2.05e-90,254
BME_RS11430,BME_RS11430,100.000,314,0,0,1,314,1,314,0.0,643
BME_RS11435,BME_RS11435,100.000,289,0,0,1,289,1,289,0.0,596
BME_RS11440,BME_RS11440,100.000,398,0,0,1,398,1,398,0.0,827
BME_RS11445,BME_RS11445,100.000,230,0,0,1,230,1,230,1.76e-170,465
BME_RS11450,BME_RS11450,100.000,268,0,0,1,268,1,268,0.0,529
BME_RS11455,BME_RS11455,100.000,328,0,0,1,328,1,328,0.0,668
BME_RS11460,BME_RS11460,100.000,602,0,0,1,602,1,602,0.0,1234
BME_RS11465,BME_RS11465,100.000,93,0,0,1,93,1,93,4.80e-66,190
BME_RS11470,BME_RS11470,100.000,101,0,0,1,101,1,101,1.00e-73,210
BME_RS11475,BME_RS11475,100.000,407,0,0,1,407,1,407,0.0,828
BME_RS11480,BME_RS11480,100.000,175,0,0,1,175,1,175,2.76e-130,359
BME_RS11485,BME_RS11485,100.000,306,0,0,1,306,1,306,0.0,619
BME_RS11490,BME_RS11490,100.000,251,0,0,1,251,1,251,0.0,520
BME_RS11495,BME_RS11495,100.000,201,0,0,1,201,1,201,2.38e-145,399
BME_RS11500,BME_RS11500,100.000,395,0,0,1,395,1,395,0.0,816
BME_RS11505,BME_RS11505,100.000,195,0,0,1,195,1,195,5.46e-148,405
BME_RS11510,BME_RS11510,100.000,284,0,0,1,284,1,284,0.0,581
BME_RS11515,BME_RS11515,100.000,276,0,0,1,276,1,276,0.0,576
BME_RS11520,BME_RS11520,100.000,234,0,0,1,234,1,234,2.25e-176,480
BME_RS11525,BME_RS11525,100.000,296,0,0,1,296,1,296,0.0,598
BME_RS11530,BME_RS11530,100.000,267,0,0,1,267,1,267,0.0,545
BME_RS11535,BME_RS11535,100.000,610,0,0,1,610,1,610,0.0,1259
BME_RS11540,BME_RS11540,100.000,141,0,0,1,141,1,141,4.28e-100,280
BME_RS11545,BME_RS11545,100.000,44,0,0,1,44,1,44,2.58e-25,84.0
BME_RS11550,BME_RS11550,100.000,114,0,0,1,114,1,114,1.01e-81,231
BME_RS11555,BME_RS11555,100.000,333,0,0,1,333,1,333,0.0,687
BME_RS11560,BME_RS12150,100.000,25,0,0,1,25,1,25,3.19e-11,47.0
BME_RS11565,BME_RS11565,100.000,459,0,0,1,459,1,459,0.0,900
BME_RS11570,BME_RS11570,100.000,228,0,0,1,228,1,228,8.25e-165,451
BME_RS11575,BME_RS11575,100.000,495,0,0,1,495,1,495,0.0,1005
BME_RS11580,BME_RS11580,100.000,252,0,0,1,252,1,252,0.0,501
BME_RS11585,BME_RS11585,100.000,492,0,0,1,492,1,492,0.0,1007
BME_RS11590,BME_RS11590,100.000,317,0,0,1,317,1,317,0.0,611
BME_RS11595,BME_RS11595,100.000,286,0,0,1,286,1,286,0.0,565
BME_RS11600,BME_RS11600,100.000,341,0,0,1,341,1,341,0.0,682
BME_RS11605,BME_RS11605,100.000,282,0,0,1,282,1,282,0.0,564
BME_RS11610,BME_RS11610,100.000,462,0,0,1,462,1,462,0.0,932
BME_RS11615,BME_RS11615,100.000,332,0,0,1,332,1,332,0.0,679
BME_RS11620,BME_RS11620,100.000,410,0,0,1,410,1,410,0.0,841
BME_RS11625,BME_RS11625,100.000,348,0,0,1,348,1,348,0.0,693
BME_RS11630,BME_RS11630,100.000,433,0,0,1,433,1,433,0.0,875
BME_RS11635,BME_RS11635,100.000,201,0,0,1,201,1,201,2.17e-148,407
BME_RS11640,BME_RS11640,100.000,128,0,0,1,128,1,128,3.53e-94,264
BME_RS11645,BME_RS11645,100.000,135,0,0,1,135,1,135,5.06e-99,276
BME_RS11650,BME_RS11650,100.000,676,0,0,1,676,1,676,0.0,1387
BME_RS11655,BME_RS11655,100.000,393,0,0,1,393,1,393,0.0,818
BME_RS11660,BME_RS11660,100.000,264,0,0,1,264,1,264,0.0,548
BME_RS11675,BME_RS11675,100.000,319,0,0,1,319,1,319,0.0,608
BME_RS11680,BME_RS11680,100.000,317,0,0,1,317,1,317,0.0,588
BME_RS11685,BME_RS11685,100.000,114,0,0,1,114,1,114,5.72e-82,232
BME_RS11690,BME_RS11690,100.000,220,0,0,1,220,1,220,7.97e-158,432
BME_RS11695,BME_RS11695,100.000,319,0,0,1,319,1,319,0.0,656
BME_RS11700,BME_RS11700,100.000,294,0,0,1,294,1,294,0.0,601
BME_RS11705,BME_RS11705,100.000,324,0,0,1,324,1,324,0.0,662
BME_RS11710,BME_RS11710,100.000,372,0,0,1,372,1,372,0.0,754
BME_RS11715,BME_RS11715,100.000,256,0,0,1,256,1,256,0.0,523
BME_RS11720,BME_RS11720,100.000,75,0,0,1,75,1,75,2.47e-49,146
BME_RS11725,BME_RS11725,100.000,85,0,0,1,85,1,85,4.10e-58,169
BME_RS11730,BME_RS11730,100.000,339,0,0,1,339,1,339,0.0,690
BME_RS11735,BME_RS11735,100.000,324,0,0,1,324,1,324,0.0,650
BME_RS11740,BME_RS11740,100.000,300,0,0,1,300,1,300,0.0,615
BME_RS11745,BME_RS11745,100.000,249,0,0,1,249,1,249,0.0,508
BME_RS11750,BME_RS11750,100.000,765,0,0,1,765,1,765,0.0,1574
BME_RS11765,BME_RS11765,100.000,74,0,0,1,74,1,74,5.19e-49,145
BME_RS11770,BME_RS11770,100.000,429,0,0,1,429,1,429,0.0,838
BME_RS11775,BME_RS11775,100.000,139,0,0,1,139,1,139,9.62e-98,274
BME_RS11780,BME_RS11780,100.000,466,0,0,1,466,1,466,0.0,921
BME_RS11785,BME_RS11785,100.000,438,0,0,1,438,1,438,0.0,892
BME_RS11790,BME_RS11790,100.000,223,0,0,1,223,1,223,7.19e-168,458
BME_RS11795,BME_RS11795,100.000,158,0,0,1,158,1,158,7.84e-119,328
BME_RS11800,BME_RS11800,100.000,299,0,0,1,299,1,299,0.0,610
BME_RS11805,BME_RS11805,100.000,99,0,0,1,99,1,99,4.20e-73,208
BME_RS11810,BME_RS11810,100.000,75,0,0,1,75,1,75,6.86e-49,145
BME_RS11815,BME_RS11815,100.000,295,0,0,1,295,1,295,0.0,601
BME_RS11820,BME_RS11820,100.000,135,0,0,1,135,1,135,6.82e-98,274
BME_RS11825,BME_RS11825,100.000,221,0,0,1,221,1,221,1.96e-156,429
BME_RS11830,BME_RS11830,100.000,352,0,0,1,352,1,352,0.0,707
BME_RS11835,BME_RS11835,100.000,278,0,0,1,278,1,278,0.0,561
BME_RS11840,BME_RS11840,100.000,532,0,0,1,532,1,532,0.0,1103
BME_RS11845,BME_RS11845,100.000,331,0,0,1,331,1,331,0.0,655
BME_RS11850,BME_RS11850,100.000,295,0,0,1,295,1,295,0.0,559
BME_RS11855,BME_RS11855,100.000,241,0,0,1,241,1,241,3.31e-178,486
BME_RS11860,BME_RS11860,100.000,271,0,0,1,271,1,271,0.0,544
BME_RS11865,BME_RS11865,100.000,401,0,0,1,401,1,401,0.0,824
BME_RS11870,BME_RS11870,100.000,304,0,0,1,304,1,304,0.0,624
BME_RS11880,BME_RS11880,100.000,146,0,0,1,146,1,146,7.59e-100,280
BME_RS11885,BME_RS11885,100.000,1024,0,0,1,1024,1,1024,0.0,2038
BME_RS11890,BME_RS11890,100.000,339,0,0,1,339,1,339,0.0,694
BME_RS11895,BME_RS11895,100.000,518,0,0,1,518,1,518,0.0,1069
BME_RS11905,BME_RS11905,100.000,561,0,0,1,561,1,561,0.0,1160
BME_RS11910,BME_RS11910,100.000,241,0,0,1,241,1,241,4.92e-177,483
BME_RS11915,BME_RS11915,100.000,97,0,0,1,97,1,97,4.56e-70,201
BME_RS11920,BME_RS11920,100.000,330,0,0,1,330,1,330,0.0,672
BME_RS11925,BME_RS11925,100.000,311,0,0,1,311,1,311,0.0,635
BME_RS11930,BME_RS11930,100.000,601,0,0,1,601,1,601,0.0,1236
BME_RS11935,BME_RS11935,100.000,309,0,0,1,309,1,309,0.0,614
BME_RS11940,BME_RS11940,100.000,210,0,0,1,210,1,210,5.65e-153,419
BME_RS11955,BME_RS11955,100.000,529,0,0,1,529,1,529,0.0,1075
BME_RS11960,BME_RS11960,100.000,396,0,0,1,396,1,396,0.0,777
BME_RS11965,BME_RS11965,100.000,293,0,0,1,293,1,293,0.0,598
BME_RS11970,BME_RS11970,100.000,207,0,0,1,207,1,207,2.91e-156,427
BME_RS11975,BME_RS11975,100.000,557,0,0,1,557,1,557,0.0,1145
BME_RS11980,BME_RS11980,100.000,266,0,0,1,266,1,266,0.0,550
BME_RS11995,BME_RS11995,100.000,454,0,0,1,454,1,454,0.0,931
BME_RS12000,BME_RS12000,100.000,247,0,0,1,247,1,247,0.0,507
BME_RS12005,BME_RS12005,100.000,442,0,0,1,442,1,442,0.0,900
BME_RS12010,BME_RS12010,100.000,182,0,0,1,182,1,182,1.56e-134,370
BME_RS12015,BME_RS12015,100.000,416,0,0,1,416,1,416,0.0,849
BME_RS12020,BME_RS12020,100.000,399,0,0,1,399,1,399,0.0,807
BME_RS12025,BME_RS12025,100.000,155,0,0,1,155,1,155,1.43e-112,312
BME_RS12030,BME_RS12030,100.000,284,0,0,1,284,1,284,0.0,590
BME_RS12035,BME_RS12035,100.000,381,0,0,1,381,1,381,0.0,787
BME_RS12040,BME_RS12040,100.000,770,0,0,1,770,1,770,0.0,1592
BME_RS12045,BME_RS12045,100.000,99,0,0,1,99,1,99,4.88e-67,193
BME_RS12050,BME_RS12050,100.000,390,0,0,1,390,1,390,0.0,782
BME_RS12055,BME_RS12055,100.000,368,0,0,1,368,1,368,0.0,738
BME_RS12060,BME_RS12060,100.000,1024,0,0,1,1024,1,1024,0.0,2073
BME_RS12065,BME_RS12065,100.000,255,0,0,1,255,1,255,0.0,508
BME_RS12070,BME_RS12070,100.000,343,0,0,1,343,1,343,0.0,682
BME_RS12075,BME_RS12075,100.000,388,0,0,1,388,1,388,0.0,779
BME_RS12080,BME_RS12080,100.000,242,0,0,1,242,1,242,3.75e-175,478
BME_RS12085,BME_RS12085,100.000,294,0,0,1,294,1,294,0.0,611
BME_RS12090,BME_RS12090,100.000,510,0,0,1,510,1,510,0.0,1037
BME_RS12095,BME_RS12095,100.000,233,0,0,1,233,1,233,1.92e-173,473
BME_RS12100,BME_RS12100,100.000,310,0,0,1,310,1,310,0.0,638
BME_RS12105,BME_RS12105,100.000,427,0,0,1,427,1,427,0.0,869
BME_RS12110,BME_RS12110,100.000,767,0,0,1,767,1,767,0.0,1525
BME_RS12115,BME_RS12115,100.000,102,0,0,1,102,1,102,5.39e-74,211
BME_RS12120,BME_RS12120,100.000,371,0,0,1,371,1,371,0.0,759
BME_RS12125,BME_RS12125,100.000,145,0,0,1,145,1,145,6.03e-101,282
BME_RS12130,BME_RS12130,100.000,306,0,0,1,306,1,306,0.0,626
BME_RS12135,BME_RS12135,100.000,358,0,0,1,358,1,358,0.0,740
BME_RS12140,BME_RS12140,100.000,141,0,0,1,141,1,141,3.86e-102,285
BME_RS12150,BME_RS12150,100.000,25,0,0,1,25,1,25,3.19e-11,47.0
BME_RS12155,BME_RS12155,100.000,173,0,0,1,173,1,173,7.13e-127,350
BME_RS12160,BME_RS12160,100.000,329,0,0,1,329,1,329,0.0,665
BME_RS12165,BME_RS12165,100.000,234,0,0,1,234,1,234,1.66e-174,476
BME_RS12170,BME_RS12170,100.000,64,0,0,1,64,1,64,3.34e-42,127
BME_RS12175,BME_RS12175,100.000,370,0,0,1,370,1,370,0.0,750
BME_RS12180,BME_RS12180,100.000,350,0,0,1,350,1,350,0.0,716
BME_RS12185,BME_RS12185,100.000,632,0,0,1,632,1,632,0.0,1266
BME_RS12190,BME_RS12190,100.000,344,0,0,1,344,1,344,0.0,706
BME_RS12195,BME_RS12195,100.000,151,0,0,1,151,1,151,1.31e-111,310
BME_RS12200,BME_RS12200,100.000,140,0,0,1,140,1,140,1.74e-100,281
BME_RS12205,BME_RS12205,100.000,140,0,0,1,140,1,140,3.37e-100,280
BME_RS12210,BME_RS12210,100.000,201,0,0,1,201,1,201,2.57e-151,414
BME_RS12215,BME_RS12215,100.000,331,0,0,1,331,1,331,0.0,669
BME_RS12220,BME_RS12220,100.000,68,0,0,1,68,1,68,2.53e-49,146
BME_RS12225,BME_RS12225,100.000,117,0,0,1,117,1,117,5.13e-83,235
BME_RS12230,BME_RS12230,100.000,682,0,0,1,682,1,682,0.0,1392
BME_RS12235,BME_RS12235,100.000,465,0,0,1,465,1,465,0.0,925
BME_RS12240,BME_RS12240,100.000,608,0,0,1,608,1,608,0.0,1229
BME_RS12245,BME_RS12245,100.000,195,0,0,1,195,1,195,7.04e-147,402
BME_RS12250,BME_RS12250,100.000,68,0,0,1,68,1,68,1.27e-45,136
BME_RS12255,BME_RS12255,100.000,340,0,0,1,340,1,340,0.0,680
BME_RS12260,BME_RS12260,100.000,354,0,0,1,354,1,354,0.0,736
BME_RS12265,BME_RS12265,100.000,151,0,0,1,151,1,151,5.70e-108,300
BME_RS12270,BME_RS12270,100.000,256,0,0,1,256,1,256,0.0,525
BME_RS12275,BME_RS12275,100.000,254,0,0,1,254,1,254,0.0,511
BME_RS12280,BME_RS12280,100.000,316,0,0,1,316,1,316,0.0,640
BME_RS12285,BME_RS12285,100.000,310,0,0,1,310,1,310,0.0,643
BME_RS12290,BME_RS12290,100.000,502,0,0,1,502,1,502,0.0,1029
BME_RS12295,BME_RS12295,100.000,517,0,0,1,517,1,517,0.0,1048
BME_RS12300,BME_RS12300,100.000,218,0,0,1,218,1,218,6.76e-158,432
BME_RS12305,BME_RS12305,100.000,514,0,0,1,514,1,514,0.0,1034
BME_RS12310,BME_RS12310,100.000,346,0,0,1,346,1,346,0.0,668
BME_RS12315,BME_RS12315,100.000,315,0,0,1,315,1,315,0.0,580
BME_RS12320,BME_RS12320,100.000,294,0,0,1,294,1,294,0.0,603
BME_RS12325,BME_RS12325,100.000,479,0,0,1,479,1,479,0.0,965
BME_RS12330,BME_RS12330,100.000,444,0,0,1,444,1,444,0.0,916
