S_meliloti|Q.,S_meliloti|S.,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score
SMc01214,SMc01214,100.000,347,0,0,1,347,1,347,0.0,681
SMc01215,SMc01215,100.000,1163,0,0,1,1163,1,1163,0.0,2377
SMc01216,SMc01216,100.000,100,0,0,1,100,1,100,6.98e-71,203
SMc01217,SMc01217,100.000,489,0,0,1,489,1,489,0.0,952
SMc01218,SMc01218,100.000,158,0,0,1,158,1,158,5.41e-114,317
SMc01219,SMc01219,100.000,351,0,0,1,351,1,351,0.0,710
SMc01220,SMc01220,100.000,340,0,0,1,340,1,340,0.0,696
SMc01221,SMc01221,100.000,343,0,0,1,343,1,343,0.0,702
SMc01222,SMc01222,100.000,270,0,0,1,270,1,270,0.0,558
SMc01223,SMc01223,100.000,156,0,0,1,156,1,156,3.94e-114,317
SMc01224,SMc01224,100.000,324,0,0,1,324,1,324,0.0,667
SMc01225,SMc01225,100.000,302,0,0,1,302,1,302,0.0,629
SMc01226,SMc01226,100.000,96,0,0,1,96,1,96,3.64e-70,201
SMc01227,SMc01227,100.000,373,0,0,1,373,1,373,0.0,756
SMc01228,SMc01228,100.000,264,0,0,1,264,1,264,0.0,529
SMc01229,SMc01229,100.000,169,0,0,1,169,1,169,1.18e-125,347
SMc01230,SMc01230,100.000,328,0,0,1,328,1,328,0.0,671
SMc01231,SMc01231,100.000,931,0,0,1,931,1,931,0.0,1892
SMc01232,SMc01232,100.000,209,0,0,1,209,1,209,2.72e-144,398
SMc01233,SMc01233,100.000,174,0,0,1,174,1,174,1.75e-127,352
SMc01235,SMc01235,100.000,973,0,0,1,973,1,973,0.0,1997
SMc01236,SMc01236,100.000,267,0,0,1,267,1,267,0.0,545
SMc01237,SMc01237,100.000,1263,0,0,1,1263,1,1263,0.0,2626
SMc01238,SMc01238,100.000,212,0,0,1,212,1,212,2.17e-157,431
SMc01239,SMc01239,100.000,52,0,0,1,52,1,52,3.81e-33,105
SMc01240,SMc01240,100.000,398,0,0,1,398,1,398,0.0,813
SMc01241,SMc01241,100.000,123,0,0,1,123,1,123,2.57e-86,244
SMc01242,SMc01242,100.000,326,0,0,1,326,1,326,0.0,661
SMc01243,SMc01243,100.000,30,0,0,1,30,1,30,6.83e-17,62.4
SMc01244,SMc01244,100.000,25,0,0,1,25,1,25,1.29e-12,51.2
SMc01245,SMc01245,100.000,25,0,0,1,25,1,25,4.12e-11,47.4
SMc01251,SMc01251,100.000,24,0,0,1,24,1,24,1.70e-10,45.8
SMc01256,SMc01256,100.000,466,0,0,1,466,1,466,0.0,960
SMc01257,SMc01257,100.000,229,0,0,1,229,1,229,9.37e-170,464
SMc01258,SMc01258,100.000,340,0,0,1,340,1,340,0.0,685
SMc01259,SMc01259,100.000,157,0,0,1,157,1,157,3.38e-114,318
SMc01260,SMc01260,100.000,128,0,0,1,128,1,128,1.47e-89,253
SMc01261,SMc01261,100.000,473,0,0,1,473,1,473,0.0,941
SMc01262,SMc01262,100.000,172,0,0,1,172,1,172,1.60e-125,347
SMc01263,SMc01263,100.000,88,0,0,1,88,1,88,1.22e-63,184
SMc01264,SMc01264,100.000,117,0,0,1,117,1,117,8.73e-82,232
SMc01265,SMc01265,100.000,515,0,0,1,515,1,515,0.0,1074
SMc01266,SMc01266,100.000,438,0,0,1,438,1,438,0.0,896
SMc01267,SMc01267,100.000,649,0,0,1,649,1,649,0.0,1338
SMc01268,SMc01268,100.000,252,0,0,1,252,1,252,0.0,508
SMc01269,SMc01269,100.000,132,0,0,1,132,1,132,2.40e-92,260
SMc01270,SMc01270,100.000,375,0,0,1,375,1,375,0.0,768
SMc01271,SMc01271,100.000,146,0,0,1,146,1,146,1.95e-105,295
SMc01272,SMc01272,100.000,219,0,0,1,219,1,219,6.28e-157,431
SMc01273,SMc01273,100.000,277,0,0,1,277,1,277,0.0,581
SMc01274,SMc01274,100.000,125,0,0,1,125,1,125,1.75e-85,242
SMc01275,SMc01275,100.000,330,0,0,1,330,1,330,0.0,672
SMc01276,SMc01276,100.000,221,0,0,1,221,1,221,3.80e-164,449
SMc01277,SMc01277,100.000,261,0,0,1,261,1,261,0.0,525
SMc01278,SMc01278,100.000,104,0,0,1,104,1,104,6.98e-66,191
SMc01279,SMc01279,100.000,436,0,0,1,436,1,436,0.0,889
SMc01280,SMc01280,100.000,465,0,0,1,465,1,465,0.0,920
SMc01281,SMc01281,100.000,313,0,0,1,313,1,313,0.0,636
SMc01282,SMc01282,100.000,216,0,0,1,216,1,216,4.80e-154,423
SMc01283,SMc01283,100.000,141,0,0,1,141,1,141,6.94e-101,283
SMc01285,SMc01285,100.000,336,0,0,1,336,1,336,0.0,686
SMc01286,SMc01286,100.000,129,0,0,1,129,1,129,3.65e-94,265
SMc01287,SMc01287,100.000,122,0,0,1,122,1,122,1.57e-86,245
SMc01288,SMc01288,100.000,192,0,0,1,192,1,192,6.00e-140,385
SMc01289,SMc01289,100.000,446,0,0,1,446,1,446,0.0,887
SMc01290,SMc01290,100.000,156,0,0,1,156,1,156,5.93e-107,299
SMc01291,SMc01291,100.000,67,0,0,1,67,1,67,9.30e-44,132
SMc01292,SMc01292,100.000,189,0,0,1,189,1,189,2.62e-137,379
SMc01293,SMc01293,100.000,120,0,0,1,120,1,120,8.00e-83,235
SMc01294,SMc01294,100.000,177,0,0,1,177,1,177,4.90e-128,354
SMc01295,SMc01295,100.000,132,0,0,1,132,1,132,3.07e-95,268
SMc01296,SMc01296,100.000,101,0,0,1,101,1,101,3.03e-70,202
SMc01297,SMc01297,100.000,185,0,0,1,185,1,185,1.91e-138,381
SMc01298,SMc01298,100.000,103,0,0,1,103,1,103,1.43e-69,200
SMc01299,SMc01299,100.000,122,0,0,1,122,1,122,3.63e-85,241
SMc01300,SMc01300,100.000,78,0,0,1,78,1,78,1.90e-54,160
SMc01301,SMc01301,100.000,66,0,0,1,66,1,66,7.21e-41,125
SMc01302,SMc01302,100.000,137,0,0,1,137,1,137,1.51e-98,276
SMc01303,SMc01303,100.000,237,0,0,1,237,1,237,1.12e-177,484
SMc01304,SMc01304,100.000,129,0,0,1,129,1,129,3.54e-89,252
SMc01305,SMc01305,100.000,92,0,0,1,92,1,92,1.82e-65,189
SMc01306,SMc01306,100.000,278,0,0,1,278,1,278,0.0,567
SMc01307,SMc01307,100.000,97,0,0,1,97,1,97,6.77e-67,193
SMc01308,SMc01308,100.000,206,0,0,1,206,1,206,8.73e-150,412
SMc01309,SMc01309,100.000,228,0,0,1,228,1,228,3.46e-169,462
SMc01310,SMc01310,100.000,102,0,0,1,102,1,102,5.31e-72,206
SMc01311,SMc01311,100.000,391,0,0,1,391,1,391,0.0,793
SMc01312,SMc01312,100.000,699,0,0,1,699,1,699,0.0,1440
SMc01313,SMc01313,100.000,156,0,0,1,156,1,156,1.51e-116,323
SMc01314,SMc01314,100.000,123,0,0,1,123,1,123,2.77e-87,247
SMc01315,SMc01315,100.000,98,0,0,1,98,1,98,4.91e-67,194
SMc01316,SMc01316,100.000,1401,0,0,1,1401,1,1401,0.0,2887
SMc01317,SMc01317,100.000,1380,0,0,1,1380,1,1380,0.0,2816
SMc01318,SMc01318,100.000,126,0,0,1,126,1,126,5.33e-80,229
SMc01319,SMc01319,100.000,172,0,0,1,172,1,172,2.18e-123,342
SMc01320,SMc01320,100.000,232,0,0,1,232,1,232,4.98e-167,457
SMc01321,SMc01321,100.000,142,0,0,1,142,1,142,2.18e-102,286
SMc01322,SMc01322,100.000,176,0,0,1,176,1,176,1.50e-128,355
SMc01323,SMc01323,100.000,66,0,0,1,66,1,66,4.90e-44,133
SMc01324,SMc01324,100.000,296,0,0,1,296,1,296,0.0,611
SMc01325,SMc01325,100.000,221,0,0,1,221,1,221,2.35e-161,442
SMc01326,SMc01311,100.000,391,0,0,1,391,1,391,0.0,793
SMc01327,SMc01327,100.000,291,0,0,1,291,1,291,0.0,588
SMc01328,SMc01328,100.000,94,0,0,1,94,1,94,3.72e-66,191
SMc01329,SMc01329,100.000,206,0,0,1,206,1,206,1.49e-152,419
SMc01330,SMc01330,100.000,313,0,0,1,313,1,313,0.0,630
SMc01331,SMc01331,100.000,257,0,0,1,257,1,257,0.0,531
SMc01332,SMc01332,100.000,166,0,0,1,166,1,166,1.78e-122,339
SMc01333,SMc01333,100.000,342,0,0,1,342,1,342,0.0,701
SMc01334,SMc01334,100.000,817,0,0,1,817,1,817,0.0,1660
SMc01335,SMc01335,100.000,426,0,0,1,426,1,426,0.0,858
SMc01336,SMc01336,100.000,924,0,0,1,924,1,924,0.0,1861
SMc01337,SMc01337,100.000,71,0,0,1,71,1,71,1.01e-49,148
SMc01338,SMc03312,100.000,201,0,0,1,201,1,201,1.12e-150,414
SMc01339,SM_b20783,100.000,135,0,0,1,135,1,135,1.29e-98,276
SMc01340,SMc01340,100.000,385,0,0,1,385,1,385,0.0,781
SMc01341,SMc01341,100.000,49,0,0,1,49,1,49,6.09e-31,99.4
SMc01342,SMc01342,100.000,255,0,0,1,255,1,255,0.0,517
SMc01343,SMc01343,100.000,148,0,0,1,148,1,148,1.27e-109,305
SMc01344,SMc01344,100.000,158,0,0,1,158,1,158,6.40e-112,312
SMc01345,SMc01345,100.000,449,0,0,1,449,1,449,0.0,922
SMc01346,SMc01346,100.000,204,0,0,1,204,1,204,1.21e-153,421
SMc01347,SMc01347,100.000,150,0,0,1,150,1,150,1.07e-110,308
SMc01348,SMc01348,100.000,133,0,0,1,133,1,133,3.63e-98,275
SMc01349,SMc01349,100.000,165,0,0,1,165,1,165,1.20e-123,342
SMc01350,SMc01350,100.000,516,0,0,1,516,1,516,0.0,1056
SMc01351,SMc01351,100.000,84,0,0,1,84,1,84,1.02e-58,171
SMc01352,SMc01352,100.000,493,0,0,1,493,1,493,0.0,1002
SMc01353,SMc01353,100.000,95,0,0,1,95,1,95,1.69e-64,187
SMc01354,SMc01354,100.000,234,0,0,1,234,1,234,1.17e-175,479
SMc01355,SMc01355,100.000,165,0,0,1,165,1,165,4.83e-118,328
SMc01356,SMc01356,100.000,111,0,0,1,111,1,111,3.03e-78,223
SMc01357,SMc01357,100.000,51,0,0,1,51,1,51,4.31e-30,97.1
SMc01358,SMc01358,100.000,311,0,0,1,311,1,311,0.0,592
SMc01359,SMc01359,100.000,550,0,0,1,550,1,550,0.0,1132
SMc01360,SMc01360,100.000,313,0,0,1,313,1,313,0.0,637
SMc01361,SMc01361,100.000,430,0,0,1,430,1,430,0.0,863
SMc01362,SMc01362,100.000,203,0,0,1,203,1,203,8.18e-143,394
SMc01363,SMc01363,100.000,383,0,0,1,383,1,383,0.0,757
SMc01364,SMc01364,100.000,900,0,0,1,900,1,900,0.0,1834
SMc01365,SMc01365,100.000,789,0,0,1,789,1,789,0.0,1583
SMc01366,SMc01366,100.000,151,0,0,1,151,1,151,2.36e-110,307
SMc01367,SMc01367,100.000,238,0,0,1,238,1,238,1.30e-171,469
SMc01368,SMc01368,100.000,394,0,0,1,394,1,394,0.0,768
SMc01369,SMc01369,100.000,55,0,0,1,55,1,55,2.74e-34,108
SMc01370,SMc01370,100.000,455,0,0,1,455,1,455,0.0,910
SMc01371,SMc01371,100.000,123,0,0,1,123,1,123,6.19e-90,253
SMc01372,SMc01372,100.000,89,0,0,1,89,1,89,2.47e-63,184
SMc01373,SMc01373,100.000,430,0,0,1,430,1,430,0.0,872
SMc01374,SMc01374,100.000,408,0,0,1,408,1,408,0.0,829
SMc01375,SMc01375,100.000,1169,0,0,1,1169,1,1169,0.0,2393
SMc01376,SMc01376,100.000,228,0,0,1,228,1,228,2.85e-167,457
SMc01377,SMc01377,100.000,25,0,0,1,25,1,25,4.91e-11,47.4
SMc01378,SMc01378,100.000,28,0,0,1,28,1,28,9.40e-16,59.3
SMc01379,SMc01379,100.000,24,0,0,1,24,1,24,1.61e-10,45.8
SMc01380,SMc01380,100.000,28,0,0,1,28,1,28,2.34e-13,53.5
SMc01381,SMc01381,100.000,25,0,0,1,25,1,25,6.72e-12,49.3
SMc01394,SMc01394,100.000,151,0,0,1,151,1,151,1.06e-110,308
SMc01403,SMc01403,100.000,154,0,0,1,154,1,154,4.20e-111,310
SMc01404,SMc01404,100.000,234,0,0,1,234,1,234,1.35e-173,474
SMc01405,SMc01405,100.000,295,0,0,1,295,1,295,0.0,587
SMc01406,SMc01406,100.000,472,0,0,1,472,1,472,0.0,924
SMc01407,SMc01407,100.000,250,0,0,1,250,1,250,0.0,508
SMc01408,SMc01408,100.000,236,0,0,1,236,1,236,2.52e-177,484
SMc01409,SMc01409,100.000,368,0,0,1,368,1,368,0.0,754
SMc01410,SMc01410,100.000,79,0,0,1,79,1,79,8.89e-47,141
SMc01411,SMc01411,100.000,394,0,0,1,394,1,394,0.0,795
SMc01412,SMc01412,100.000,260,0,0,1,260,1,260,0.0,523
SMc01413,SMc01413,100.000,409,0,0,1,409,1,409,0.0,810
SMc01414,SMc01414,100.000,410,0,0,1,410,1,410,0.0,848
SMc01415,SMc01415,100.000,362,0,0,1,362,1,362,0.0,697
SMc01416,SMc01416,100.000,119,0,0,1,119,1,119,4.87e-85,241
SMc01417,SMc01417,100.000,55,0,0,1,55,1,55,4.76e-36,112
SMc01418,SMc01418,100.000,124,0,0,1,124,1,124,1.96e-89,252
SMc01419,SMc01419,100.000,184,0,0,1,184,1,184,1.86e-134,371
SMc01420,SMc01420,100.000,205,0,0,1,205,1,205,1.26e-148,409
SMc01421,SMc01421,100.000,62,0,0,1,62,1,62,4.13e-42,128
SMc01422,SMc01422,100.000,128,0,0,1,128,1,128,6.45e-91,256
SMc01423,SMc01423,100.000,219,0,0,1,219,1,219,5.80e-166,453
SMc01424,SMc01424,100.000,213,0,0,1,213,1,213,1.23e-159,437
SMc01425,SMc01425,100.000,197,0,0,1,197,1,197,8.05e-140,385
SMc01426,SMc01426,100.000,242,0,0,1,242,1,242,0.0,496
SMc01427,SMc01427,100.000,74,0,0,1,74,1,74,1.62e-46,140
SMc01428,SMc01428,100.000,69,0,0,1,69,1,69,1.39e-46,140
SMc01429,SMc01429,100.000,281,0,0,1,281,1,281,0.0,576
SMc01430,SMc01430,100.000,190,0,0,1,190,1,190,5.10e-139,383
SMc01431,SMc01431,100.000,592,0,0,1,592,1,592,0.0,1231
SMc01432,SMc01432,100.000,678,0,0,1,678,1,678,0.0,1377
SMc01433,SMc01433,100.000,116,0,0,1,116,1,116,8.19e-86,243
SMc01434,SMc01434,100.000,146,0,0,1,146,1,146,2.39e-108,302
SMc01435,SMc01435,100.000,303,0,0,1,303,1,303,0.0,606
SMc01437,SMc01437,100.000,191,0,0,1,191,1,191,2.16e-140,387
SMc01438,SMc01438,100.000,503,0,0,1,503,1,503,0.0,996
SMc01439,SMc01439,100.000,128,0,0,1,128,1,128,2.91e-93,262
SMc01440,SMc01440,100.000,310,0,0,1,310,1,310,0.0,615
SMc01441,SMc01441,100.000,362,0,0,1,362,1,362,0.0,728
SMc01442,SMc01442,100.000,180,0,0,1,180,1,180,2.33e-131,363
SMc01443,SMc01443,100.000,201,0,0,1,201,1,201,6.80e-149,409
SMc01444,SMc01444,100.000,264,0,0,1,264,1,264,0.0,553
SMc01445,SMc01445,100.000,72,0,0,1,72,1,72,5.21e-49,146
SMc01446,SMc01446,100.000,80,0,0,1,80,1,80,8.54e-54,159
SMc01447,SMc01447,100.000,68,0,0,1,68,1,68,1.77e-45,137
SMc01448,SMc01448,100.000,148,0,0,1,148,1,148,8.99e-108,300
SMc01449,SMc01449,100.000,102,0,0,1,102,1,102,2.10e-71,205
SMc01450,SMc01450,100.000,171,0,0,1,171,1,171,1.72e-127,352
SMc01451,SMc01451,100.000,71,0,0,1,71,1,71,8.34e-48,143
SMc01452,SMc01452,100.000,80,0,0,1,80,1,80,1.45e-55,163
SMc01453,SMc00721,100.000,387,0,0,1,387,1,387,0.0,800
SMc01454,SMc01454,100.000,1234,0,0,1,1234,1,1234,0.0,2450
SMc01455,SMc01455,100.000,468,0,0,1,468,1,468,0.0,960
SMc01456,SMc01456,100.000,144,0,0,1,144,1,144,1.29e-101,285
SMc01457,SMc01457,100.000,1044,0,0,1,1044,1,1044,0.0,2077
SMc01458,SMc01458,100.000,398,0,0,1,398,1,398,0.0,779
SMc01459,SMc01459,100.000,273,0,0,1,273,1,273,0.0,556
SMc01460,SMc01460,100.000,136,0,0,1,136,1,136,4.47e-100,280
SMc01461,SMc01461,100.000,857,0,0,1,857,1,857,0.0,1764
SMc01462,SMc01462,100.000,153,0,0,1,153,1,153,2.74e-116,322
SMc01463,SMc01463,100.000,236,0,0,1,236,1,236,2.49e-170,466
SMc01464,SMc01464,100.000,426,0,0,1,426,1,426,0.0,824
SMc01465,SMc01465,100.000,165,0,0,1,165,1,165,1.69e-122,339
SMc01466,SM_b20421,100.000,358,0,0,1,358,1,358,0.0,730
SMc01467,SMc01467,100.000,129,0,0,1,129,1,129,5.08e-89,251
SMc01468,SMc01468,100.000,154,0,0,1,154,1,154,6.71e-113,314
SMc01469,SMc01469,100.000,689,0,0,1,689,1,689,0.0,1349
SMc01470,SMc01470,100.000,52,0,0,1,52,1,52,4.83e-32,102
SMc01471,SMc01471,100.000,199,0,0,1,199,1,199,3.59e-150,412
SMc01472,SMc01472,100.000,291,0,0,1,291,1,291,0.0,591
SMc01488,SMc01488,100.000,165,0,0,1,165,1,165,4.12e-120,333
SMc01489,SMc01489,100.000,117,0,0,1,117,1,117,2.64e-82,234
SMc01490,SMc01490,100.000,231,0,0,1,231,1,231,1.10e-173,474
SMc01491,SMc01491,100.000,1029,0,0,1,1029,1,1029,0.0,2083
SMc01492,SMc01492,100.000,633,0,0,1,633,1,633,0.0,1289
SMc01493,SMc01493,100.000,156,0,0,1,156,1,156,5.12e-115,320
SMc01494,SMc01494,100.000,295,0,0,1,295,1,295,0.0,583
SMc01495,SMc01495,100.000,317,0,0,1,317,1,317,0.0,640
SMc01496,SMc01496,100.000,436,0,0,1,436,1,436,0.0,890
SMc01497,SMc01497,100.000,290,0,0,1,290,1,290,0.0,565
SMc01498,SMc01498,100.000,276,0,0,1,276,1,276,0.0,547
SMc01499,SMc01499,100.000,333,0,0,1,333,1,333,0.0,681
SMc01500,SMc01500,100.000,257,0,0,1,257,1,257,0.0,516
SMc01501,SMc01501,100.000,494,0,0,1,494,1,494,0.0,1004
SMc01502,SMc01502,100.000,224,0,0,1,224,1,224,3.26e-164,449
SMc01503,SMc01503,100.000,527,0,0,1,527,1,527,0.0,1074
SMc01504,SMc01504,100.000,264,0,0,1,264,1,264,0.0,522
SMc01505,SMc01505,100.000,55,0,0,1,55,1,55,1.93e-34,108
SMc01506,SMc01506,100.000,184,0,0,1,184,1,184,1.88e-139,384
SMc01507,SMc01507,100.000,501,0,0,1,501,1,501,0.0,1014
SMc01508,SMc01508,100.000,143,0,0,1,143,1,143,1.14e-92,262
SMc01509,SMc01509,100.000,120,0,0,1,120,1,120,1.69e-82,234
SMc01510,SMc01510,100.000,262,0,0,1,262,1,262,0.0,530
SMc01511,SMc01511,100.000,366,0,0,1,366,1,366,0.0,694
SMc01512,SMc01512,100.000,316,0,0,1,316,1,316,0.0,625
SMc01513,SMc01513,100.000,355,0,0,1,355,1,355,0.0,726
SMc01514,SMc01514,100.000,144,0,0,1,144,1,144,1.27e-103,290
SMc01515,SMc01515,100.000,308,0,0,1,308,1,308,0.0,599
SMc01516,SMc01516,100.000,137,0,0,1,137,1,137,1.49e-100,281
SMc01517,SMc01517,100.000,88,0,0,1,88,1,88,3.14e-62,181
SMc01518,SMc01518,100.000,104,0,0,1,104,1,104,4.79e-75,214
SMc01519,SMc01519,100.000,124,0,0,1,124,1,124,3.97e-82,234
SMc01520,SMc01520,100.000,130,0,0,1,130,1,130,3.36e-96,270
SMc01521,SMc01521,100.000,134,0,0,1,134,1,134,9.66e-96,269
SMc01522,SMc01522,100.000,186,0,0,1,186,1,186,1.92e-134,371
SMc01523,SMc01523,100.000,113,0,0,1,113,1,113,9.55e-77,219
SMc01524,SMc01524,100.000,351,0,0,1,351,1,351,0.0,713
SMc01525,SMc01525,100.000,546,0,0,1,546,1,546,0.0,1124
SMc01526,SMc01526,100.000,347,0,0,1,347,1,347,0.0,690
SMc01527,SMc01527,100.000,310,0,0,1,310,1,310,0.0,603
SMc01528,SMc01528,100.000,277,0,0,1,277,1,277,0.0,553
SMc01529,SMc01529,100.000,255,0,0,1,255,1,255,0.0,508
SMc01530,SMc03982,100.000,398,0,0,1,398,1,398,0.0,813
SMc01531,SMc01531,100.000,305,0,0,1,305,1,305,0.0,616
SMc01532,SMc01532,100.000,547,0,0,1,547,1,547,0.0,1125
SMc01533,SMc01533,100.000,565,0,0,1,565,1,565,0.0,1135
SMc01534,SMc01534,100.000,442,0,0,1,442,1,442,0.0,907
SMc01535,SMc01535,100.000,177,0,0,1,177,1,177,2.41e-131,362
SMc01540,SMc01540,100.000,73,0,0,1,73,1,73,1.48e-49,147
SMc01541,SMc01541,100.000,393,0,0,1,393,1,393,0.0,779
SMc01542,SMc01542,100.000,71,0,0,1,71,1,71,6.29e-47,141
SMc01543,SMc01543,100.000,608,0,0,1,608,1,608,0.0,1234
SMc01545,SMc01545,100.000,114,0,0,1,114,1,114,1.59e-82,234
SMc01546,SMc01546,100.000,78,0,0,1,78,1,78,3.75e-54,159
SMc01547,SMc01547,100.000,209,0,0,1,209,1,209,3.91e-152,418
SMc01548,SMc01548,100.000,103,0,0,1,103,1,103,2.61e-74,213
SMc01549,SMc01549,100.000,208,0,0,1,208,1,208,1.43e-154,424
SMc01550,SMc01550,100.000,155,0,0,1,155,1,155,3.32e-113,315
SMc01551,SMc01551,100.000,522,0,0,1,522,1,522,0.0,1060
SMc01552,SMc01552,100.000,383,0,0,1,383,1,383,0.0,781
SMc01553,SMc01553,100.000,82,0,0,1,82,1,82,1.28e-57,169
SMc01554,SMc01554,100.000,651,0,0,1,651,1,651,0.0,1326
SMc01555,SMc01555,100.000,103,0,0,1,103,1,103,2.77e-72,207
SMc01556,SMc01556,100.000,262,0,0,1,262,1,262,0.0,521
SMc01557,SMc01557,100.000,118,0,0,1,118,1,118,3.91e-82,233
SMc01558,SMc01558,100.000,134,0,0,1,134,1,134,1.39e-95,269
SMc01559,SMc01559,100.000,140,0,0,1,140,1,140,6.99e-103,288
SMc01560,SMc01560,100.000,117,0,0,1,117,1,117,3.08e-85,241
SMc01561,SMc01561,100.000,189,0,0,1,189,1,189,2.00e-141,389
SMc01562,SMc01562,100.000,96,0,0,1,96,1,96,3.31e-69,199
SMc01563,SMc01563,100.000,684,0,0,1,684,1,684,0.0,1378
SMc01564,SMc01564,100.000,344,0,0,1,344,1,344,0.0,697
SMc01565,SMc01565,100.000,395,0,0,1,395,1,395,0.0,802
SMc01566,SMc01566,100.000,636,0,0,1,636,1,636,0.0,1287
SMc01567,SMc01567,100.000,667,0,0,1,667,1,667,0.0,1361
SMc01568,SMc01568,100.000,149,0,0,1,149,1,149,3.69e-108,301
SMc01569,SMc01569,100.000,401,0,0,1,401,1,401,0.0,827
SMc01570,SMc01570,100.000,296,0,0,1,296,1,296,0.0,598
SMc01571,SMc01571,100.000,253,0,0,1,253,1,253,0.0,503
SMc01572,SMc01572,100.000,155,0,0,1,155,1,155,9.70e-109,303
SMc01573,SMc01573,100.000,112,0,0,1,112,1,112,8.56e-82,232
SMc01574,SMc01574,100.000,278,0,0,1,278,1,278,0.0,565
SMc01575,SMc01575,100.000,454,0,0,1,454,1,454,0.0,926
SMc01576,SMc01576,100.000,429,0,0,1,429,1,429,0.0,865
SMc01577,SMc01577,100.000,127,0,0,1,127,1,127,1.10e-89,253
SMc01578,SMc01578,100.000,400,0,0,1,400,1,400,0.0,832
SMc01579,SMc01579,100.000,238,0,0,1,238,1,238,2.03e-174,476
SMc01580,SMc01580,100.000,65,0,0,1,65,1,65,1.80e-44,134
SMc01581,SMc01581,100.000,93,0,0,1,93,1,93,2.55e-65,189
SMc01582,SMc01582,100.000,381,0,0,1,381,1,381,0.0,776
SMc01583,SMc01583,100.000,396,0,0,1,396,1,396,0.0,801
SMc01584,SMc01584,100.000,300,0,0,1,300,1,300,0.0,582
SMc01585,SMc01585,100.000,71,0,0,1,71,1,71,3.00e-48,144
SMc01586,SMc01586,100.000,141,0,0,1,141,1,141,5.26e-102,285
SMc01587,SMc01587,100.000,213,0,0,1,213,1,213,1.92e-156,429
SMc01588,SMc01588,100.000,461,0,0,1,461,1,461,0.0,950
SMc01589,SMc01589,100.000,51,0,0,1,51,1,51,7.39e-30,96.7
SMc01590,SMc01590,100.000,210,0,0,1,210,1,210,3.87e-151,415
SMc01591,SMc01591,100.000,88,0,0,1,88,1,88,3.42e-52,155
SMc01592,SMc01592,100.000,158,0,0,1,158,1,158,2.37e-115,320
SMc01593,SMc01593,100.000,234,0,0,1,234,1,234,6.59e-172,470
SMc01594,SMc01594,100.000,454,0,0,1,454,1,454,0.0,948
SMc01595,SMc01595,100.000,460,0,0,1,460,1,460,0.0,926
SMc01596,SMc01596,100.000,25,0,0,1,25,1,25,4.98e-13,52.4
SMc01597,SMc01597,100.000,515,0,0,1,515,1,515,0.0,1037
SMc01600,SMc01600,100.000,257,0,0,1,257,1,257,0.0,523
SMc01602,SMc01602,100.000,292,0,0,1,292,1,292,0.0,599
SMc01605,SMc01605,100.000,367,0,0,1,367,1,367,0.0,739
SMc01606,SMc01606,100.000,268,0,0,1,268,1,268,0.0,522
SMc01607,SMc01607,100.000,262,0,0,1,262,1,262,0.0,520
SMc01608,SMc01608,100.000,353,0,0,1,353,1,353,0.0,709
SMc01609,SMc01609,100.000,175,0,0,1,175,1,175,8.37e-130,358
SMc01610,SMc01610,100.000,294,0,0,1,294,1,294,0.0,610
SMc01611,SMc01611,100.000,733,0,0,1,733,1,733,0.0,1499
SMc01612,SMc03982,100.000,398,0,0,1,398,1,398,0.0,813
SMc01613,SMc01613,100.000,145,0,0,1,145,1,145,5.79e-105,293
SMc01614,SMc01614,100.000,255,0,0,1,255,1,255,0.0,519
SMc01615,SMc01615,100.000,261,0,0,1,261,1,261,0.0,523
SMc01616,SMc01616,100.000,312,0,0,1,312,1,312,0.0,650
SMc01617,SMc01617,100.000,281,0,0,1,281,1,281,0.0,561
SMc01618,SMc01618,100.000,427,0,0,1,427,1,427,0.0,848
SMc01619,SMc01619,100.000,351,0,0,1,351,1,351,0.0,698
SMc01620,SMc01620,100.000,504,0,0,1,504,1,504,0.0,1030
SMc01621,SMc01621,100.000,222,0,0,1,222,1,222,3.13e-168,459
SMc01622,SMc01622,100.000,345,0,0,1,345,1,345,0.0,698
SMc01623,SMc01623,100.000,525,0,0,1,525,1,525,0.0,1076
SMc01624,SMc01624,100.000,374,0,0,1,374,1,374,0.0,762
SMc01625,SMc01625,100.000,372,0,0,1,372,1,372,0.0,743
SMc01626,SMc01626,100.000,285,0,0,1,285,1,285,0.0,562
SMc01627,SMc01627,100.000,307,0,0,1,307,1,307,0.0,609
SMc01628,SMc01628,100.000,481,0,0,1,481,1,481,0.0,988
SMc01629,SMc01629,100.000,319,0,0,1,319,1,319,0.0,645
SMc01630,SMc01630,100.000,267,0,0,1,267,1,267,0.0,548
SMc01631,SMc01631,100.000,359,0,0,1,359,1,359,0.0,728
SMc01632,SMc01632,100.000,387,0,0,1,387,1,387,0.0,795
SMc01633,SMc01633,100.000,288,0,0,1,288,1,288,0.0,560
SMc01634,SMc01634,100.000,272,0,0,1,272,1,272,0.0,526
SMc01635,SMc01635,100.000,253,0,0,1,253,1,253,0.0,505
SMc01636,SMc01636,100.000,323,0,0,1,323,1,323,0.0,654
SMc01637,SMc01637,100.000,300,0,0,1,300,1,300,0.0,619
SMc01638,SMc01638,100.000,496,0,0,1,496,1,496,0.0,1014
