Abortus2308|Q.,Abortus2308|S.,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score
BAB_RS26700,BAB_RS26700,100.000,512,0,0,1,512,1,512,0.0,1041
BAB_RS26705,BAB_RS26705,100.000,333,0,0,1,333,1,333,0.0,668
BAB_RS26710,BAB_RS26710,100.000,155,0,0,1,155,1,155,2.92e-108,301
BAB_RS26715,BAB_RS26715,100.000,328,0,0,1,328,1,328,0.0,660
BAB_RS26720,BAB_RS26720,100.000,352,0,0,1,352,1,352,0.0,730
BAB_RS26725,BAB_RS26725,100.000,126,0,0,1,126,1,126,1.05e-91,257
BAB_RS26730,BAB_RS26730,100.000,481,0,0,1,481,1,481,0.0,1001
BAB_RS26735,BAB_RS26735,100.000,226,0,0,1,226,1,226,1.92e-168,459
BAB_RS26740,BAB_RS26740,100.000,389,0,0,1,389,1,389,0.0,800
BAB_RS26745,BAB_RS26745,100.000,620,0,0,1,620,1,620,0.0,1282
BAB_RS26750,BAB_RS26750,100.000,496,0,0,1,496,1,496,0.0,1006
BAB_RS26755,BAB_RS26755,100.000,653,0,0,1,653,1,653,0.0,1308
BAB_RS26760,BAB_RS26760,100.000,212,0,0,1,212,1,212,1.47e-153,421
BAB_RS26765,BAB_RS26765,100.000,203,0,0,1,203,1,203,5.04e-152,416
BAB_RS26770,BAB_RS26770,100.000,305,0,0,1,305,1,305,0.0,633
BAB_RS26775,BAB_RS26775,100.000,251,0,0,1,251,1,251,0.0,494
BAB_RS26780,BAB_RS26780,100.000,228,0,0,1,228,1,228,1.30e-157,432
BAB_RS26785,BAB_RS26785,100.000,359,0,0,1,359,1,359,0.0,707
BAB_RS26790,BAB_RS26790,100.000,225,0,0,1,225,1,225,2.28e-170,464
BAB_RS26795,BAB_RS26795,100.000,69,0,0,1,69,1,69,1.46e-44,134
BAB_RS26800,BAB_RS26800,100.000,167,0,0,1,167,1,167,1.70e-120,333
BAB_RS26805,BAB_RS26805,100.000,367,0,0,1,367,1,367,0.0,736
BAB_RS26810,BAB_RS26810,100.000,234,0,0,1,234,1,234,7.02e-176,479
BAB_RS26815,BAB_RS26815,100.000,297,0,0,1,297,1,297,0.0,608
BAB_RS26820,BAB_RS26820,100.000,401,0,0,1,401,1,401,0.0,809
BAB_RS26825,BAB_RS26825,100.000,377,0,0,1,377,1,377,0.0,769
BAB_RS26830,BAB_RS26830,100.000,572,0,0,1,572,1,572,0.0,1142
BAB_RS26835,BAB_RS26835,100.000,300,0,0,1,300,1,300,0.0,622
BAB_RS26840,BAB_RS26840,100.000,214,0,0,1,214,1,214,2.75e-161,441
BAB_RS26845,BAB_RS26845,100.000,396,0,0,1,396,1,396,0.0,807
BAB_RS26850,BAB_RS26850,100.000,330,0,0,1,330,1,330,0.0,683
BAB_RS26855,BAB_RS26855,100.000,441,0,0,1,441,1,441,0.0,879
BAB_RS26860,BAB_RS26860,100.000,378,0,0,1,378,1,378,0.0,776
BAB_RS26865,BAB_RS26865,100.000,349,0,0,1,349,1,349,0.0,716
BAB_RS26870,BAB_RS26870,100.000,469,0,0,1,469,1,469,0.0,956
BAB_RS26875,BAB_RS26875,100.000,353,0,0,1,353,1,353,0.0,721
BAB_RS26880,BAB_RS26880,100.000,272,0,0,1,272,1,272,0.0,540
BAB_RS26885,BAB_RS26885,100.000,297,0,0,1,297,1,297,0.0,583
BAB_RS26890,BAB_RS26890,100.000,367,0,0,1,367,1,367,0.0,741
BAB_RS26895,BAB_RS26895,100.000,354,0,0,1,354,1,354,0.0,710
BAB_RS26900,BAB_RS26900,100.000,153,0,0,1,153,1,153,5.63e-110,306
BAB_RS26905,BAB_RS26905,100.000,313,0,0,1,313,1,313,0.0,629
BAB_RS26910,BAB_RS26910,100.000,247,0,0,1,247,1,247,0.0,506
BAB_RS26915,BAB_RS26915,100.000,259,0,0,1,259,1,259,0.0,538
BAB_RS26920,BAB_RS26920,100.000,176,0,0,1,176,1,176,1.60e-131,362
BAB_RS26925,BAB_RS26925,100.000,356,0,0,1,356,1,356,0.0,703
BAB_RS26930,BAB_RS26930,100.000,189,0,0,1,189,1,189,2.42e-134,370
BAB_RS26940,BAB_RS26940,100.000,115,0,0,1,115,1,115,1.83e-79,226
BAB_RS26945,BAB_RS26945,100.000,153,0,0,1,153,1,153,3.25e-104,291
BAB_RS26950,BAB_RS26950,100.000,98,0,0,1,98,1,98,1.69e-69,199
BAB_RS26955,BAB_RS26955,100.000,233,0,0,1,233,1,233,2.42e-175,478
BAB_RS26960,BAB_RS26960,100.000,290,0,0,1,290,1,290,0.0,591
BAB_RS26965,BAB_RS26965,100.000,262,0,0,1,262,1,262,0.0,540
BAB_RS26970,BAB_RS26970,100.000,243,0,0,1,243,1,243,4.57e-179,488
BAB_RS26975,BAB_RS26975,100.000,453,0,0,1,453,1,453,0.0,901
BAB_RS26980,BAB_RS26980,100.000,201,0,0,1,201,1,201,3.07e-147,404
BAB_RS26985,BAB_RS26985,100.000,325,0,0,1,325,1,325,0.0,657
BAB_RS26990,BAB_RS26990,100.000,131,0,0,1,131,1,131,1.35e-91,258
BAB_RS26995,BAB_RS26995,100.000,326,0,0,1,326,1,326,0.0,656
BAB_RS27000,BAB_RS27000,100.000,250,0,0,1,250,1,250,0.0,499
BAB_RS27005,BAB_RS27005,100.000,478,0,0,1,478,1,478,0.0,934
BAB_RS27010,BAB_RS27010,100.000,61,0,0,1,61,1,61,1.67e-41,125
BAB_RS27015,BAB_RS27015,100.000,342,0,0,1,342,1,342,0.0,697
BAB_RS27020,BAB_RS27020,100.000,145,0,0,1,145,1,145,4.06e-108,300
BAB_RS27025,BAB_RS27025,100.000,433,0,0,1,433,1,433,0.0,872
BAB_RS27030,BAB_RS27030,100.000,210,0,0,1,210,1,210,7.24e-159,434
BAB_RS27035,BAB_RS27035,100.000,321,0,0,1,321,1,321,0.0,642
BAB_RS27040,BAB_RS27040,100.000,263,0,0,1,263,1,263,0.0,530
BAB_RS27045,BAB_RS27045,100.000,261,0,0,1,261,1,261,0.0,543
BAB_RS27050,BAB_RS27050,100.000,424,0,0,1,424,1,424,0.0,863
BAB_RS27055,BAB_RS27055,100.000,301,0,0,1,301,1,301,0.0,594
BAB_RS27060,BAB_RS27060,100.000,126,0,0,1,126,1,126,1.52e-92,259
BAB_RS27065,BAB_RS27065,100.000,140,0,0,1,140,1,140,5.40e-102,285
BAB_RS27070,BAB_RS27070,100.000,111,0,0,1,111,1,111,3.98e-76,217
BAB_RS27075,BAB_RS27075,100.000,262,0,0,1,262,1,262,0.0,527
BAB_RS27080,BAB_RS27080,100.000,160,0,0,1,160,1,160,4.98e-112,311
BAB_RS27085,BAB_RS27085,100.000,321,0,0,1,321,1,321,0.0,648
BAB_RS27090,BAB_RS27090,100.000,121,0,0,1,121,1,121,2.01e-83,236
BAB_RS27095,BAB_RS27095,100.000,186,0,0,1,186,1,186,1.59e-135,373
BAB_RS27100,BAB_RS27100,100.000,242,0,0,1,242,1,242,0.0,494
BAB_RS27105,BAB_RS27105,100.000,163,0,0,1,163,1,163,3.77e-118,327
BAB_RS27110,BAB_RS27110,100.000,246,0,0,1,246,1,246,2.23e-177,484
BAB_RS27115,BAB_RS27115,100.000,128,0,0,1,128,1,128,8.02e-93,260
BAB_RS27120,BAB_RS27120,100.000,138,0,0,1,138,1,138,1.03e-100,281
BAB_RS27125,BAB_RS27125,100.000,294,0,0,1,294,1,294,0.0,587
BAB_RS27130,BAB_RS27130,100.000,405,0,0,1,405,1,405,0.0,827
BAB_RS27135,BAB_RS27135,100.000,278,0,0,1,278,1,278,0.0,573
BAB_RS27140,BAB_RS27140,100.000,274,0,0,1,274,1,274,0.0,539
BAB_RS27150,BAB_RS27150,100.000,192,0,0,1,192,1,192,5.90e-139,382
BAB_RS27155,BAB_RS27155,100.000,2135,0,0,1,2135,1,2135,0.0,4056
BAB_RS27165,BAB_RS27165,100.000,131,0,0,1,131,1,131,1.19e-95,268
BAB_RS27170,BAB_RS27170,100.000,79,0,0,1,79,1,79,2.33e-54,159
BAB_RS27180,BAB_RS27180,100.000,270,0,0,1,270,1,270,0.0,545
BAB_RS27185,BAB_RS27185,100.000,306,0,0,1,306,1,306,0.0,623
BAB_RS27190,BAB_RS27190,100.000,498,0,0,1,498,1,498,0.0,1008
BAB_RS27195,BAB_RS27195,100.000,410,0,0,1,410,1,410,0.0,825
BAB_RS27200,BAB_RS27200,100.000,433,0,0,1,433,1,433,0.0,894
BAB_RS27205,BAB_RS27205,100.000,275,0,0,1,275,1,275,0.0,565
BAB_RS27210,BAB_RS27210,100.000,69,0,0,1,69,1,69,1.13e-47,142
BAB_RS27215,BAB_RS27215,100.000,244,0,0,1,244,1,244,0.0,499
BAB_RS27220,BAB_RS27220,100.000,218,0,0,1,218,1,218,1.44e-166,454
BAB_RS27225,BAB_RS27225,100.000,205,0,0,1,205,1,205,3.50e-147,404
BAB_RS27230,BAB_RS27230,100.000,502,0,0,1,502,1,502,0.0,1008
BAB_RS27235,BAB_RS27235,100.000,376,0,0,1,376,1,376,0.0,746
BAB_RS27240,BAB_RS27240,100.000,231,0,0,1,231,1,231,8.53e-169,461
BAB_RS27245,BAB_RS27245,100.000,412,0,0,1,412,1,412,0.0,822
BAB_RS27250,BAB_RS27250,100.000,79,0,0,1,79,1,79,1.20e-55,162
BAB_RS27255,BAB_RS27255,100.000,133,0,0,1,133,1,133,3.08e-90,254
BAB_RS27260,BAB_RS27260,100.000,463,0,0,1,463,1,463,0.0,947
BAB_RS27265,BAB_RS27265,100.000,84,0,0,1,84,1,84,2.43e-57,167
BAB_RS27270,BAB_RS27270,100.000,546,0,0,1,546,1,546,0.0,1067
BAB_RS27275,BAB_RS27275,100.000,98,0,0,1,98,1,98,9.65e-66,189
BAB_RS27280,BAB_RS27280,100.000,282,0,0,1,282,1,282,0.0,568
BAB_RS27285,BAB_RS27285,100.000,329,0,0,1,329,1,329,0.0,665
BAB_RS27290,BAB_RS27290,100.000,972,0,0,1,972,1,972,0.0,2004
BAB_RS27295,BAB_RS27295,100.000,223,0,0,1,223,1,223,2.46e-164,449
BAB_RS27300,BAB_RS27300,100.000,186,0,0,1,186,1,186,1.60e-134,370
BAB_RS27305,BAB_RS27305,100.000,157,0,0,1,157,1,157,6.31e-116,321
BAB_RS27310,BAB_RS27310,100.000,581,0,0,1,581,1,581,0.0,1130
BAB_RS27315,BAB_RS27315,100.000,187,0,0,1,187,1,187,7.00e-136,374
BAB_RS27320,BAB_RS27320,100.000,514,0,0,1,514,1,514,0.0,1055
BAB_RS27330,BAB_RS27330,100.000,320,0,0,1,320,1,320,0.0,649
BAB_RS27335,BAB_RS27335,100.000,293,0,0,1,293,1,293,0.0,590
BAB_RS27340,BAB_RS27340,100.000,614,0,0,1,614,1,614,0.0,1218
BAB_RS27345,BAB_RS27345,100.000,447,0,0,1,447,1,447,0.0,888
BAB_RS27350,BAB_RS27350,100.000,269,0,0,1,269,1,269,0.0,543
BAB_RS27355,BAB_RS27355,100.000,83,0,0,1,83,1,83,8.72e-60,173
BAB_RS27360,BAB_RS27360,100.000,258,0,0,1,258,1,258,0.0,520
BAB_RS27365,BAB_RS27365,100.000,446,0,0,1,446,1,446,0.0,911
BAB_RS27370,BAB_RS27370,100.000,341,0,0,1,341,1,341,0.0,685
BAB_RS27375,BAB_RS27375,100.000,78,0,0,1,78,1,78,2.78e-55,162
BAB_RS27380,BAB_RS27380,100.000,623,0,0,1,623,1,623,0.0,1255
BAB_RS27385,BAB_RS27385,100.000,427,0,0,1,427,1,427,0.0,855
BAB_RS27390,BAB_RS27390,100.000,384,0,0,1,384,1,384,0.0,782
BAB_RS27395,BAB_RS27395,100.000,284,0,0,1,284,1,284,0.0,584
BAB_RS27400,BAB_RS27400,100.000,788,0,0,1,788,1,788,0.0,1597
BAB_RS27405,BAB_RS27405,100.000,414,0,0,1,414,1,414,0.0,845
BAB_RS27415,BAB_RS27415,100.000,424,0,0,1,424,1,424,0.0,859
BAB_RS27420,BAB_RS27420,100.000,154,0,0,1,154,1,154,7.22e-111,308
BAB_RS27425,BAB_RS27425,100.000,447,0,0,1,447,1,447,0.0,896
BAB_RS27430,BAB_RS27430,100.000,225,0,0,1,225,1,225,2.47e-168,459
BAB_RS27435,BAB_RS27435,100.000,131,0,0,1,131,1,131,9.25e-95,266
BAB_RS27440,BAB_RS27440,100.000,156,0,0,1,156,1,156,5.00e-112,311
BAB_RS27445,BAB_RS27445,100.000,101,0,0,1,101,1,101,1.13e-70,202
BAB_RS27450,BAB_RS27450,100.000,611,0,0,1,611,1,611,0.0,1233
BAB_RS27455,BAB_RS27455,100.000,325,0,0,1,325,1,325,0.0,654
BAB_RS27460,BAB_RS27460,100.000,316,0,0,1,316,1,316,0.0,655
BAB_RS27465,BAB_RS27465,100.000,414,0,0,1,414,1,414,0.0,832
BAB_RS27470,BAB_RS27470,100.000,201,0,0,1,201,1,201,2.16e-148,407
BAB_RS27475,BAB_RS27475,100.000,128,0,0,1,128,1,128,3.51e-94,264
BAB_RS27480,BAB_RS27480,100.000,135,0,0,1,135,1,135,4.36e-99,277
BAB_RS27485,BAB_RS27485,100.000,676,0,0,1,676,1,676,0.0,1388
BAB_RS27490,BAB_RS27490,100.000,393,0,0,1,393,1,393,0.0,818
BAB_RS27495,BAB_RS27495,100.000,264,0,0,1,264,1,264,0.0,547
BAB_RS27510,BAB_RS27510,100.000,510,0,0,1,510,1,510,0.0,1021
BAB_RS27515,BAB_RS27515,100.000,319,0,0,1,319,1,319,0.0,608
BAB_RS27520,BAB_RS27520,100.000,317,0,0,1,317,1,317,0.0,588
BAB_RS27525,BAB_RS27525,100.000,114,0,0,1,114,1,114,5.69e-82,232
BAB_RS27530,BAB_RS27530,100.000,220,0,0,1,220,1,220,1.50e-157,432
BAB_RS27535,BAB_RS27535,100.000,319,0,0,1,319,1,319,0.0,656
BAB_RS27540,BAB_RS27540,100.000,294,0,0,1,294,1,294,0.0,601
BAB_RS27545,BAB_RS27545,100.000,324,0,0,1,324,1,324,0.0,663
BAB_RS27550,BAB_RS27550,100.000,379,0,0,1,379,1,379,0.0,768
BAB_RS27555,BAB_RS27555,100.000,256,0,0,1,256,1,256,0.0,523
BAB_RS27560,BAB_RS27560,100.000,75,0,0,1,75,1,75,2.46e-49,146
BAB_RS27565,BAB_RS27565,100.000,85,0,0,1,85,1,85,3.24e-58,169
BAB_RS27570,BAB_RS27570,100.000,339,0,0,1,339,1,339,0.0,691
BAB_RS27575,BAB_RS27575,100.000,324,0,0,1,324,1,324,0.0,649
BAB_RS27580,BAB_RS27580,100.000,257,0,0,1,257,1,257,0.0,525
BAB_RS27585,BAB_RS27585,100.000,249,0,0,1,249,1,249,0.0,508
BAB_RS27590,BAB_RS27590,100.000,765,0,0,1,765,1,765,0.0,1565
BAB_RS27600,BAB_RS27600,100.000,405,0,0,1,405,1,405,0.0,838
BAB_RS27605,BAB_RS27605,100.000,248,0,0,1,248,1,248,0.0,507
BAB_RS27610,BAB_RS27610,100.000,74,0,0,1,74,1,74,5.16e-49,145
BAB_RS27615,BAB_RS27615,100.000,425,0,0,1,425,1,425,0.0,833
BAB_RS27620,BAB_RS27620,100.000,139,0,0,1,139,1,139,9.56e-98,274
BAB_RS27625,BAB_RS27625,100.000,466,0,0,1,466,1,466,0.0,921
BAB_RS27630,BAB_RS27630,100.000,438,0,0,1,438,1,438,0.0,892
BAB_RS27635,BAB_RS27635,100.000,223,0,0,1,223,1,223,7.15e-168,458
BAB_RS27640,BAB_RS27640,100.000,158,0,0,1,158,1,158,7.80e-119,328
BAB_RS27645,BAB_RS27645,100.000,299,0,0,1,299,1,299,0.0,612
BAB_RS27650,BAB_RS27650,100.000,99,0,0,1,99,1,99,4.17e-73,208
BAB_RS27655,BAB_RS27655,100.000,75,0,0,1,75,1,75,6.83e-49,145
BAB_RS27660,BAB_RS27660,100.000,295,0,0,1,295,1,295,0.0,601
BAB_RS27665,BAB_RS27665,100.000,135,0,0,1,135,1,135,6.78e-98,274
BAB_RS27670,BAB_RS27670,100.000,221,0,0,1,221,1,221,1.60e-156,429
BAB_RS27675,BAB_RS27675,100.000,352,0,0,1,352,1,352,0.0,707
BAB_RS27680,BAB_RS27680,100.000,278,0,0,1,278,1,278,0.0,563
BAB_RS27685,BAB_RS27685,100.000,532,0,0,1,532,1,532,0.0,1103
BAB_RS27690,BAB_RS27690,100.000,327,0,0,1,327,1,327,0.0,647
BAB_RS27695,BAB_RS27695,100.000,295,0,0,1,295,1,295,0.0,559
BAB_RS27700,BAB_RS27700,100.000,241,0,0,1,241,1,241,3.29e-178,486
BAB_RS27705,BAB_RS27705,100.000,271,0,0,1,271,1,271,0.0,543
BAB_RS27710,BAB_RS27710,100.000,401,0,0,1,401,1,401,0.0,825
BAB_RS27715,BAB_RS27715,100.000,304,0,0,1,304,1,304,0.0,624
BAB_RS27725,BAB_RS27725,100.000,146,0,0,1,146,1,146,5.49e-100,280
BAB_RS27730,BAB_RS27730,100.000,1023,0,0,1,1023,1,1023,0.0,2095
BAB_RS27735,BAB_RS27735,100.000,339,0,0,1,339,1,339,0.0,697
BAB_RS27740,BAB_RS27740,100.000,518,0,0,1,518,1,518,0.0,1068
BAB_RS27750,BAB_RS27750,100.000,561,0,0,1,561,1,561,0.0,1159
BAB_RS27755,BAB_RS27755,100.000,241,0,0,1,241,1,241,1.60e-177,484
BAB_RS27760,BAB_RS27760,100.000,97,0,0,1,97,1,97,4.53e-70,201
BAB_RS27765,BAB_RS27765,100.000,330,0,0,1,330,1,330,0.0,673
BAB_RS27770,BAB_RS27770,100.000,311,0,0,1,311,1,311,0.0,635
BAB_RS27775,BAB_RS27775,100.000,601,0,0,1,601,1,601,0.0,1235
BAB_RS27780,BAB_RS27780,100.000,309,0,0,1,309,1,309,0.0,613
BAB_RS27785,BAB_RS27785,100.000,210,0,0,1,210,1,210,5.62e-153,419
BAB_RS27800,BAB_RS27800,100.000,529,0,0,1,529,1,529,0.0,1075
BAB_RS27805,BAB_RS27805,100.000,396,0,0,1,396,1,396,0.0,777
BAB_RS27810,BAB_RS27810,100.000,293,0,0,1,293,1,293,0.0,598
BAB_RS27815,BAB_RS27815,100.000,207,0,0,1,207,1,207,1.11e-156,428
BAB_RS27820,BAB_RS27820,100.000,557,0,0,1,557,1,557,0.0,1147
BAB_RS27825,BAB_RS27825,100.000,266,0,0,1,266,1,266,0.0,550
BAB_RS27830,BAB_RS27830,100.000,511,0,0,1,511,1,511,0.0,1014
BAB_RS27835,BAB_RS27835,100.000,405,0,0,1,405,1,405,0.0,822
BAB_RS27840,BAB_RS27840,100.000,454,0,0,1,454,1,454,0.0,929
BAB_RS27845,BAB_RS27845,100.000,247,0,0,1,247,1,247,0.0,507
BAB_RS27850,BAB_RS27850,100.000,442,0,0,1,442,1,442,0.0,900
BAB_RS27855,BAB_RS27855,100.000,182,0,0,1,182,1,182,1.03e-134,370
BAB_RS27860,BAB_RS27860,100.000,416,0,0,1,416,1,416,0.0,849
BAB_RS27865,BAB_RS27865,100.000,399,0,0,1,399,1,399,0.0,807
BAB_RS27870,BAB_RS27870,100.000,155,0,0,1,155,1,155,3.09e-112,311
BAB_RS27875,BAB_RS27875,100.000,284,0,0,1,284,1,284,0.0,590
BAB_RS27880,BAB_RS27880,100.000,381,0,0,1,381,1,381,0.0,786
BAB_RS27885,BAB_RS27885,100.000,770,0,0,1,770,1,770,0.0,1592
BAB_RS27890,BAB_RS27890,100.000,96,0,0,1,96,1,96,1.56e-64,186
BAB_RS27895,BAB_RS27895,100.000,390,0,0,1,390,1,390,0.0,783
BAB_RS27900,BAB_RS27900,100.000,339,0,0,1,339,1,339,0.0,684
BAB_RS27905,BAB_RS27905,100.000,1024,0,0,1,1024,1,1024,0.0,2073
BAB_RS27910,BAB_RS27910,100.000,255,0,0,1,255,1,255,0.0,508
BAB_RS27915,BAB_RS27915,100.000,343,0,0,1,343,1,343,0.0,682
BAB_RS27920,BAB_RS27920,100.000,388,0,0,1,388,1,388,0.0,779
BAB_RS27925,BAB_RS27925,100.000,242,0,0,1,242,1,242,1.75e-175,479
BAB_RS27930,BAB_RS27930,100.000,294,0,0,1,294,1,294,0.0,612
BAB_RS27935,BAB_RS27935,100.000,500,0,0,1,500,1,500,0.0,1019
BAB_RS27940,BAB_RS27940,100.000,466,0,0,1,466,1,466,0.0,952
BAB_RS27945,BAB_RS27945,100.000,310,0,0,1,310,1,310,0.0,638
BAB_RS27950,BAB_RS27950,100.000,427,0,0,1,427,1,427,0.0,869
BAB_RS27955,BAB_RS27955,100.000,710,0,0,1,710,1,710,0.0,1400
BAB_RS27960,BAB_RS27960,100.000,102,0,0,1,102,1,102,5.36e-74,211
BAB_RS27965,BAB_RS27965,100.000,371,0,0,1,371,1,371,0.0,758
BAB_RS27970,BAB_RS27970,100.000,145,0,0,1,145,1,145,5.75e-100,280
BAB_RS27975,BAB_RS27975,100.000,306,0,0,1,306,1,306,0.0,626
BAB_RS27980,BAB_RS27980,100.000,358,0,0,1,358,1,358,0.0,740
BAB_RS27985,BAB_RS27985,100.000,141,0,0,1,141,1,141,1.35e-102,286
BAB_RS27995,BAB_RS27995,100.000,25,0,0,1,25,1,25,3.06e-12,49.7
BAB_RS28000,BAB_RS28000,100.000,173,0,0,1,173,1,173,7.09e-127,350
BAB_RS28005,BAB_RS28005,100.000,329,0,0,1,329,1,329,0.0,665
BAB_RS28010,BAB_RS28010,100.000,234,0,0,1,234,1,234,1.16e-174,476
BAB_RS28015,BAB_RS28015,100.000,64,0,0,1,64,1,64,3.32e-42,127
BAB_RS28020,BAB_RS28020,100.000,370,0,0,1,370,1,370,0.0,751
BAB_RS28025,BAB_RS28025,100.000,350,0,0,1,350,1,350,0.0,716
BAB_RS28030,BAB_RS28030,100.000,632,0,0,1,632,1,632,0.0,1266
BAB_RS28035,BAB_RS28035,100.000,344,0,0,1,344,1,344,0.0,706
BAB_RS28040,BAB_RS28040,100.000,151,0,0,1,151,1,151,1.31e-111,310
BAB_RS28045,BAB_RS28045,100.000,140,0,0,1,140,1,140,1.73e-100,281
BAB_RS28050,BAB_RS28050,100.000,140,0,0,1,140,1,140,3.35e-100,280
BAB_RS28055,BAB_RS28055,100.000,201,0,0,1,201,1,201,2.56e-151,414
BAB_RS28060,BAB_RS28060,100.000,331,0,0,1,331,1,331,0.0,671
BAB_RS28065,BAB_RS28065,100.000,68,0,0,1,68,1,68,2.51e-49,146
BAB_RS28070,BAB_RS28070,100.000,117,0,0,1,117,1,117,5.10e-83,235
BAB_RS28075,BAB_RS28075,100.000,682,0,0,1,682,1,682,0.0,1392
BAB_RS28080,BAB_RS28080,100.000,465,0,0,1,465,1,465,0.0,926
BAB_RS28085,BAB_RS28085,100.000,608,0,0,1,608,1,608,0.0,1229
BAB_RS28090,BAB_RS28090,100.000,195,0,0,1,195,1,195,1.49e-146,402
BAB_RS28095,BAB_RS28095,100.000,68,0,0,1,68,1,68,2.56e-45,135
BAB_RS28100,BAB_RS28100,100.000,340,0,0,1,340,1,340,0.0,680
BAB_RS28105,BAB_RS28105,100.000,354,0,0,1,354,1,354,0.0,735
BAB_RS28110,BAB_RS28110,100.000,151,0,0,1,151,1,151,5.92e-108,300
BAB_RS28115,BAB_RS28115,100.000,256,0,0,1,256,1,256,0.0,525
BAB_RS28120,BAB_RS28120,100.000,254,0,0,1,254,1,254,0.0,511
BAB_RS28125,BAB_RS28125,100.000,316,0,0,1,316,1,316,0.0,640
BAB_RS28130,BAB_RS28130,100.000,310,0,0,1,310,1,310,0.0,643
BAB_RS28135,BAB_RS28135,100.000,502,0,0,1,502,1,502,0.0,1029
BAB_RS28140,BAB_RS28140,100.000,517,0,0,1,517,1,517,0.0,1048
BAB_RS28145,BAB_RS28145,100.000,218,0,0,1,218,1,218,6.72e-158,432
BAB_RS28150,BAB_RS28150,100.000,514,0,0,1,514,1,514,0.0,1034
BAB_RS28155,BAB_RS28155,100.000,346,0,0,1,346,1,346,0.0,668
BAB_RS28160,BAB_RS28160,100.000,315,0,0,1,315,1,315,0.0,636
BAB_RS28165,BAB_RS28165,100.000,294,0,0,1,294,1,294,0.0,603
BAB_RS28180,BAB_RS28180,100.000,444,0,0,1,444,1,444,0.0,915
BAB_RS28185,BAB_RS28185,100.000,139,0,0,1,139,1,139,4.00e-100,280
BAB_RS28190,BAB_RS28190,100.000,336,0,0,1,336,1,336,0.0,696
BAB_RS28195,BAB_RS28195,100.000,484,0,0,1,484,1,484,0.0,995
BAB_RS28200,BAB_RS28200,100.000,273,0,0,1,273,1,273,0.0,560
BAB_RS28205,BAB_RS28205,100.000,253,0,0,1,253,1,253,0.0,493
BAB_RS28210,BAB_RS28210,100.000,148,0,0,1,148,1,148,7.75e-112,310
BAB_RS28215,BAB_RS28215,100.000,130,0,0,1,130,1,130,1.95e-96,270
BAB_RS28220,BAB_RS28220,100.000,122,0,0,1,122,1,122,2.58e-87,246
BAB_RS28225,BAB_RS28225,100.000,631,0,0,1,631,1,631,0.0,1299
BAB_RS28230,BAB_RS28230,100.000,309,0,0,1,309,1,309,0.0,634
BAB_RS28235,BAB_RS28235,100.000,246,0,0,1,246,1,246,0.0,504
BAB_RS28240,BAB_RS28240,100.000,989,0,0,1,989,1,989,0.0,2015
BAB_RS28245,BAB_RS28245,100.000,407,0,0,1,407,1,407,0.0,838
BAB_RS28250,BAB_RS28250,100.000,508,0,0,1,508,1,508,0.0,1039
BAB_RS28255,BAB_RS28255,100.000,210,0,0,1,210,1,210,1.27e-150,413
BAB_RS28265,BAB_RS28265,100.000,95,0,0,1,95,1,95,6.35e-70,200
BAB_RS28270,BAB_RS28270,100.000,66,0,0,1,66,1,66,2.55e-45,135
BAB_RS28275,BAB_RS28275,100.000,109,0,0,1,109,1,109,5.78e-78,221
BAB_RS28280,BAB_RS28280,100.000,240,0,0,1,240,1,240,1.64e-180,491
BAB_RS28285,BAB_RS28285,100.000,185,0,0,1,185,1,185,3.06e-138,380
BAB_RS28290,BAB_RS28290,100.000,25,0,0,1,25,1,25,4.73e-13,51.6
BAB_RS28295,BAB_RS28295,100.000,322,0,0,1,322,1,322,0.0,650
BAB_RS28305,BAB_RS28305,100.000,340,0,0,1,340,1,340,0.0,699
BAB_RS28310,BAB_RS28310,100.000,851,0,0,1,851,1,851,0.0,1729
BAB_RS28315,BAB_RS28315,100.000,238,0,0,1,238,1,238,1.98e-178,486
BAB_RS28320,BAB_RS28320,100.000,274,0,0,1,274,1,274,0.0,556
BAB_RS28325,BAB_RS28325,100.000,306,0,0,1,306,1,306,0.0,585
BAB_RS28330,BAB_RS28330,100.000,913,0,0,1,913,1,913,0.0,1843
BAB_RS28335,BAB_RS28335,100.000,151,0,0,1,151,1,151,1.52e-108,302
BAB_RS28340,BAB_RS28340,100.000,119,0,0,1,119,1,119,6.90e-87,244
BAB_RS28345,BAB_RS28345,100.000,137,0,0,1,137,1,137,8.45e-96,269
BAB_RS28350,BAB_RS28350,100.000,133,0,0,1,133,1,133,5.66e-92,259
BAB_RS28355,BAB_RS28355,100.000,93,0,0,1,93,1,93,5.76e-62,180
BAB_RS28360,BAB_RS28360,100.000,228,0,0,1,228,1,228,6.17e-165,451
BAB_RS28365,BAB_RS28365,100.000,733,0,0,1,733,1,733,0.0,1473
BAB_RS28370,BAB_RS28370,100.000,401,0,0,1,401,1,401,0.0,823
BAB_RS28375,BAB_RS28375,100.000,257,0,0,1,257,1,257,0.0,521
BAB_RS28380,BAB_RS28380,100.000,374,0,0,1,374,1,374,0.0,766
BAB_RS28385,BAB_RS28385,100.000,92,0,0,1,92,1,92,1.80e-66,191
BAB_RS28390,BAB_RS28390,100.000,497,0,0,1,497,1,497,0.0,1018
BAB_RS28395,BAB_RS28395,100.000,393,0,0,1,393,1,393,0.0,798
